"报表日期","货币资金","交易性金融资产","应收票据","应收账款","预付款项","应收保费","应收利息","应收股利","其他应收款","应收出口退税","应收补贴款","应收保证金","内部应收款","存货","待摊费用","待处理流动资产损益","一年内到期的非流动资产","其他流动资产","特殊处理本身不平流动资产","特殊处理格式不同流动资产","流动资产合计","发放贷款及垫款","可供出售金融资产","持有至到期投资","长期应收款","长期股权投资","其他长期投资","投资性房地产","固定资产原值","累计折旧","固定资产净值","固定资产减值准备","固定资产净额","在建工程","工程物资","固定资产清理","生产性生物资产","公益性生物资产","油气资产","无形资产","开发支出","商誉","长期待摊费用","股权分置流通权","递延所得税资产","其他非流动资产","特殊处理本身不平非流动资产","特殊处理格式不同非流动资产","非流动资产合计","特殊处理本身不平总资产","特殊处理格式不同总资产","资产总计","短期借款","交易性金融负债","应付票据","应付账款","预收款项","应付职工薪酬","应交税费","应付利息","应付股利","其他应交款","应付保证金","内部应付款","其他应付款","预提费用","预计流动负债","应付分保账款","国际票证结算","国内票证结算","一年内的递延收益","应付短期债券","一年内到期的非流动负债","其他流动负债","特殊处理本身不平流动负债","特殊处理格式不同流动负债","流动负债合计","长期借款","应付债券","长期应付款","专项应付款","预计非流动负债","长期递延收益","递延所得税负债","其他非流动负债","特殊处理本身不平长期负债","特殊处理格式不同长期负债","非流动负债合计","特殊处理本身不平负债合计","特殊处理格式不同负债合计","负债合计","实收资本(或股本)","资本公积","减：库存股","专项储备","盈余公积","一般风险准备","未确定的投资损失","未分配利润","拟分配现金股利","外币报表折算差额","特殊处理本身不平股东权益","特殊处理格式不同股东权益","归属于母公司股东权益合计","少数股东权益","特殊处理本身不平股东权益","特殊处理格式不平股东权益","所有者权益(或股东权益)合计","特殊处理本身不平负债及权益","特殊处理格式不同负债及权益","负债和所有者权益","结算备付金","拆出资金","衍生金融资产","应收分保账款","应收分保合同准备金","买入返售金融资产","向中央银行借款","吸收存款及同业存放","拆入资金","衍生金融负债","卖出回购金融资产款","应付手续费及佣金","保险合同准备金","代理买卖证券款","代理承销证券款"
20140930,5233383709.36,,110599047.5,20766368.45,315917181.25,,,,43323938.22,,,,,9053884390.75,,,,2610500000,,,17388374635.53,,1004624874.88,,,20000557.19,,,,,,,6100435013.45,2132472834.05,5851042,,,,,1651846533.43,,276001989.95,3394458.53,,707918170.03,,,,11902545473.51,,,29290920109.04,,,3083908520,786848859.3,278782555.2,10067487.54,1525851305.38,,12655328.92,,,,4080224565.12,,,,,,,,,,,,9778338621.46,290908,,,201363261.73,,,37112728.83,67841916.67,,,306608815.23,,,10084947436.69,1076420000,1172313168.83,,,540000000,,,16411321824.24,,,,,19200054203.26,5918469.09,,,19205972672.35,,,29290920109.04,,,,,,,,,,,,,,,
20140630,6018626749.23,,81640675.28,41853535.74,140915722.39,,,,74209874.59,,,,,9067333737.18,,,,387900000,,,15812480294.41,,,,,995626520.03,,,6930736515.57,883776039.47,6046960476.1,,6046960476.1,2009142706.64,5841686.27,,,,,1653938875.96,,276001989.95,5152625.03,,649541862.64,,,,11642206742.62,,,27454687037.03,,,3003641290.64,914047710.3,203335616.51,8963545.98,1001214736.44,,292655328.92,,,,3642926782.09,,,,,,,,,,,,9066785010.88,327272,,,201550861.73,,,40413458.66,67865666.67,,,310157259.06,,,9376942269.94,1076420000,1172313168.83,,,540000000,,,15283059481.96,,-1832.77,,,18071790818.02,5953949.07,,,18077744767.09,,,27454687037.03,,,,,,,,,,,,,,,
20140331,8571562510.1,210000000,494185861.93,20829311.51,383184309.45,,,,88452321.76,,,,,8438983587.89,,,,,,,18207197902.64,,,,,970181263.51,,,,,,,5663018842.42,2367234764.97,10413420.19,,,,,1668693152.95,,276001989.95,6738445.39,,679056479.76,,,,11641338359.14,,,29848536261.78,,,2300000000,1051793207.17,219759117.21,16520374.78,2208866470.03,,4696611.2,,,,4372696123.95,,,,,,,,,,,,10174331904.34,327272,,,201719781.73,,,43727497.15,37889416.67,,,283663967.55,,,10457995871.89,1080000000,1326526387.41,154182530.59,,540000000,,,16590390039.31,,-852.96,,,19382733043.17,7807346.72,,,19390540389.89,,,29848536261.78,,,,,,,,,,,,,,,
20131231,7854845762.12,210000000,119719295.69,21748492.45,152771513.19,,,,79665199.24,,,,,8779252893.29,,,,,,,17218003155.98,,,,,970181263.51,,,6026310911.65,680958316.14,5345352595.51,,5345352595.51,2064558999.1,5796450.61,,,,,1658817666.17,,276001989.95,6714474.17,,673016666.61,,,,11000440105.63,,,28218443261.61,951000000,,1516800000,1164908787.07,893159253.47,75401522.31,1426998980.7,2234322.23,4696611.2,,,,4522163325.55,,,,,,,,,,,,10557362802.53,327272,,,202036021.73,,,47014918.34,14963166.67,,,264341378.74,,,10821704181.27,1080000000,1326526387.41,146450630.64,,540000000,,,14588990145.22,,-122.69,,,17389065779.3,7673301.04,,,17396739080.34,,,28218443261.61,,,,,,,,,,,,,,,
20130930,8622778153.31,,330995993.21,22685121.08,337983120.6,,,,45928487.83,,,,,7112125823.36,,,,,,,16472496699.39,,,,,671129263.51,,,,,,,3577126347.23,3376641942.11,21551121.35,,,,,1672575827.26,,276001989.95,3340558.74,,658057478.38,,,,10256424528.53,,,26728921227.92,130000000,,2478000000,814175446.46,268860106.24,9009181.07,1721074661.39,,36709381.2,,,,4023963112.56,,,,,,,,,,,,9481791888.92,327272,,,202175861.73,,,50307892.53,482916.67,,,253293942.93,,,9735085831.85,1080000000,1326526387.41,54336246.2,,540000000,,,14085911864.38,,-4142.38,,,16978097863.21,15737532.86,,,16993835396.07,,,26728921227.92,,,,,,,,,,,,,,,
20130630,8789224779.66,,110035506,56505019.32,188342245.05,,,,41537950.15,,,,,6722176365.61,,,,,,,15907821865.79,,,,,607607532.5,,,4112019559.61,578935488.27,3533084071.34,,3533084071.34,3019618536.48,17222138.77,,,,,1623415739.42,,276001989.95,3428708.39,,618023561.76,,,,9698402278.61,,,25606224144.4,389000000,,2570100000,950434108.11,241026519.98,8904773.23,1066524708.4,,606709381.2,,,,3718617925.57,,,,,,,,,,,,9551317416.49,327272,,,202622901.73,,,53585355.41,506666.67,,,257042195.81,,,9808359612.3,1080000000,1326526387.41,37455640.65,,540000000,,,12873240500.95,,-5332.72,,,15782305914.99,15558617.11,,,15797864532.1,,,25606224144.4,,,,,,,,,,,,,,,
20130331,10085081510.82,,84670202.65,49434002.65,315986126.06,,,,57135928.35,,,,,6004073912.98,,,,,,,16596381683.51,,,,,652858131,,,,,,,3181966671.16,2840486776.73,18797872.82,,,,,1493536859.88,,276001989.95,4588815.72,,775953548.62,,,,9244190665.88,,,25840572349.39,,,388886810.35,838882436.95,487497639.17,92026624.48,2228883146.41,,4696611.2,,,,4472088335.73,,,,,,,,,,,,8512961604.29,327272,,,202803181.73,,,56886085.25,530416.67,,,260546955.65,,,8773508559.94,1080000000,1326526387.41,,,540000000,,,14104819920.97,,,,,17051346308.38,15717481.07,,,17067063789.45,,,25840572349.39,,,,,,,,,,,,,,,
20121231,7658768818.08,1500000000,52668095.61,55306782.73,291583299.43,,,,39189095.28,,,,,5923146958.9,,,,,,,15520663050.03,,,,,627348683,,,3575158007.35,452548722.77,3122609284.58,,3122609284.58,1920630356.55,12244246.83,,,,,1510643931.19,,276001989.95,6334763.5,,661214553.24,,,,8137027808.84,,,23657690858.87,,,370500000,750205552.29,861531097.3,180244854.45,1992355990.77,,4696611.2,,,,4523461717.04,,,,,,,,,,,,8682995823.05,363636,,,203053835.73,,,60186815.09,554166.67,,,264158453.49,,,8947154276.54,1080000000,1326526387.41,,,540000000,,,11748331355.38,,,,,14694857742.79,15678839.54,,,14710536582.33,,,23657690858.87,,,,,,,,,,,,,,,
20120930,7691274173.42,2350000000,99536068.51,61877445.41,1009649942.89,,,,60642833.67,,,,,4446698922.69,,,,,,,15719679386.59,,,,,627348683,,,,,,,2350516723.13,1754269240.05,15155003,,,,,740335088.77,,276001989.95,4359249.39,,819443751.35,,,,6587429728.64,,,22307109115.23,,,278600000,562282543.06,788017121.61,17438179.58,2151984665.37,,4696611.2,,,,4850693613.95,,,,,,,,,,,,8653712734.77,363636,,,203682190.73,,,63480430.56,577916.67,,,268104173.96,,,8921816908.73,1080000000,1326526387.41,,,404392446.53,,,10557760294.51,,,,,13368679128.45,16613078.05,,,13385292206.5,,,22307109115.23,,,,,,,,,,,,,,,
20120630,5641711762.64,2870000000,51289043.21,48684505.52,873252839.03,0,0,0,60699343.4,,,,,3952242260.01,,,0,0,,,13497879753.81,0,0,0,0,602348683,,0,2234935034.18,354961912.86,1879973121.32,,1879973121.32,1475884811.99,11696632.39,0,0,,0,756058001.79,0,276001989.95,3687790.26,,863863450.09,0,,,5869514480.79,,,19367394234.6,0,0,237300000,553079695.5,672140309.57,14839791.91,1263933176.78,0,10452616,,,,4610936074.23,,0,0,,,,,0,0,,,7362681663.99,363636,0,0,206032634.48,,,66788274.77,601666.67,,,273786211.92,,,7636467875.91,1080000000,1326526387.41,0,0,404392446.53,0,,8903522564.84,,0,,,11714441398.78,16484959.91,,,11730926358.69,,,19367394234.6,0,0,,0,0,0,0,0,0,,0,0,0,0,0
20120331,7776377843.9,2920000000,623037914.77,59636881.01,576673509.35,,,,62276422.37,,,,,3357872148.73,,,,,,,15375874720.13,,,,,602348683,,,,,,,1821819237.42,1127853692.05,12501740.25,,,,,774310967.37,,276001989.95,2481862.76,,542825917.93,,,,5160144090.73,,,20536018810.86,,,82000000,482918774.45,840576273.24,39256855.34,1841711313.28,,10452616,,,,4833038283.48,,,,,,,,,,,,8129954115.79,400000,,,213985283.67,,,70110134.64,625416.67,,,285120834.98,,,8415074950.77,900000000,1506526387.41,,,404392446.53,,,9291684190.52,,,,,12102603024.46,18340835.63,,,12120943860.09,,,20536018810.86,,,,,,,,,,,,,,,
20111231,7097804381,1260000000,1394499573.24,36411914.21,570692680.03,,,,38800371.79,,,,,3793372799.99,,,,,,,14191581720.26,,,,,518658890,,,1854485610.68,289594775.12,1564890835.56,,1564890835.56,1005355974.72,13723002.6,,,,,790421275.28,,276001989.95,1784401.95,,520752506.93,,,,4691588876.99,,,18883170597.25,,,123350000,629457730.16,3512586755.13,88151178.48,1435316173.47,,10452616,,,,2880821615.24,,,,,,,,,,,,8680136068.48,400000,,,219950556.32,,,73403963.18,649166.67,,,294403686.17,,,8974539754.65,900000000,1506526387.41,,,404392446.53,,,7079636034.33,,,,,9890554868.27,18075974.33,,,9908630842.6,,,18883170597.25,,,,,,,,,,,,,,,
20110930,6782058211.05,660000000,627246351.29,42931440.15,211681825.46,,,,61040032.64,,,,,2461737183.91,,,,,,,10846695044.5,,,,,318273064,,,,,,,1011844834.19,1365198803.38,14316194.45,,,,,669100464,,276001989.95,1721727.68,,433217143.92,,,,4089674221.57,,,14936369266.07,,,272650000,437412997.07,222620687.54,20999811.24,1360301158.01,,21452616,,,,3502613330.08,,,,,,,,,,,,5838050599.94,400000,,,220061149.92,,,76682804.27,672916.67,,,297816870.86,,,6135867470.8,900000000,1506493014.32,,,225000000,,,6154016907.5,,,,,8785509921.82,14991873.45,,,8800501795.27,,,14936369266.07,,,,,,,,,,,,,,,
20110630,6053799335.11,,85187598.35,43955370.15,271855427.01,,,,56565819.42,,,,,2096549911.69,,,,,,,8607913461.73,,,,,269861649,,,1208018275.07,240880190.53,967138084.54,,967138084.54,1006397217.21,20821963.61,,,,,684374910.76,,276001989.95,1467404.99,,365721554.54,,,,3591784774.6,,,12199698236.33,,,155300000,454410440.87,206596730.2,22646294.21,1086132802.34,,21452616,,,,2238942312.93,,,,,,,,,,,,4185481196.55,400000,,,242029144.92,,,79877247.37,696666.67,,,323003058.96,,,4508484255.51,900000000,1506526387.41,,,225000000,,,5051926448.85,,,,,7683452836.26,7761144.56,,,7691213980.82,,,12199698236.33,,,,,,,,,,,,,,,
20110331,6330351590.84,,233425176.16,38207623.84,1378644467.97,,,,48598163.06,,,,,1699427247.58,,,,,,,9728654269.45,,,,,66435200,,,,,,,939094600.23,704632552.84,,,,,,699888516.86,,276001989.95,729349.23,,251028453.02,,,,2937810662.13,,,12666464931.58,,,178150000,384322513.08,183543828.91,19476962.19,1161327254.78,,,,,,1741266456.95,,,,,,,,,,,,3668087015.91,400000,,,242642692,,,83477135.8,720416.67,,,327240244.47,,,3995327260.38,450000000,2556409699.51,,,225000000,,,4859604963.21,,,,,8091014662.72,580123008.48,,,8671137671.2,,,12666464931.58,,,,,,,,,,,,,,,
20101231,6883981348.94,,126078150.14,31816373.71,100381459.75,,,,55937929.03,,,,,1870616233.99,,,,,,,9068811495.56,,,,,13935200,,,1080744344.35,200358173.41,880386170.94,,880386170.94,377524460.93,,,,,,715209681.76,,276001989.95,713521.09,,147487942.21,,,,2411258966.88,,,11480070462.44,,,203450000,433479616.77,1026282690.48,94326140.75,829688807.45,,56621761.2,,,,1118104034.73,,,,,,,,,,,,3761953051.38,400000,,,242722545.51,,,87077094.48,744166.67,,,330943806.66,,,4092896858.04,450000000,2556409699.51,,,225000000,,,3688069704.93,,,,,6919479404.44,467694199.96,,,7387173604.4,,,11480070462.44,,,,,,,,,,,,,,,
20100930,5676914306.03,,280714383.02,54716765.58,237816464.88,,,,61798939.27,,,,,1358632465,,,,,,,7670593323.78,,,,,13935200,,,,,,,772445322.36,227026345.77,,,,,,729660217.25,,258574561.06,2863541.49,,159426049.46,,,,2163931237.39,,,9834524561.17,,,294000000,334626730.94,174184904.22,17019585.32,696844293.85,,,,,,1373656018.61,,,,,,,,,,,,2890331532.94,400000,,,149325725.74,,,90681138.82,767916.67,,,241174781.23,,,3131506314.17,450000000,2556409699.51,,,189684136.1,,,3054394074.33,,,,,6250487909.94,452530337.06,,,6703018247,,,9834524561.17,,,,,,,,,,,,,,,
20100630,4665235762.35,0,52573522.27,61837971.97,127413602.71,0,0,0,49646010.58,0,0,0,0,1364553765.03,0,0,0,0,,,6321260634.91,0,0,0,0,11948000,0,0,920530049.04,167534457.06,752995591.98,0,752995591.98,174623241.69,0,0,0,0,0,744547550.51,0,258574561.06,2585992.42,0,80247060.78,0,,,2025521998.44,,,8346782633.35,0,0,234800000,296484599.12,124655365.23,18208081.89,345553341.21,0,936728.96,0,0,0,884622678.57,0,0,0,0,0,0,0,0,0,,,1905260794.98,400000,0,0,149357415.74,0,0,94718828.09,791666.67,,,245267910.5,,,2150528705.48,450000000,2556409699.51,0,0,189684136.1,0,0,2585950127.3,0,0,,,5782043962.91,414209964.96,,,6196253927.87,,,8346782633.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20100331,5255490680.05,,3721070,10647236.79,363324746.25,,,,24351420.11,,,,,841126376.72,,,,,,,6498661529.92,,,,,6800000,,,,,,,494894266.74,97710878.37,,,,,,135675270.19,,,337082.8,,45723794.14,,,,781141292.24,,,7279802822.16,,,147100000,150915273.35,64496833.42,16033344.19,346246347.6,,,,,,601749189.1,,,,,,,,,,,,1326540987.66,400000,,,149430172,,,,815416.67,,,150645588.67,,,1477186576.33,450000000,2556409699.51,,,189684136.1,,,2600163260.04,,,,,5796257095.65,6359150.18,,,5802616245.83,,,7279802822.16,,,,,,,,,,,,,,,
20091231,4676420533.2,0,4670000,26673220.86,140167259.08,0,0,0,15845581.61,0,0,0,0,914046028.01,0,0,0,0,,,5777822622.76,0,0,0,0,6800000,0,0,585192081.75,91829482.73,493362599.02,0,493362599.02,56952123.1,0,0,0,0,0,136459994.21,0,0,0,0,19323270.14,0,,,712897986.47,,,6490720609.23,0,0,145200000,168464086.92,167631040.95,64925088.63,284264275.43,0,0,0,0,0,430635429.8,0,0,0,0,0,0,0,0,0,,,1261119921.73,400000,0,0,149556824.53,0,0,0,839166.67,,,150795991.2,,,1411915912.93,450000000,2556409699.51,0,0,189684136.1,0,0,1878717731.87,0,0,,,5074811567.48,3993128.82,,,5078804696.3,,,6490720609.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090930,2382907509.36,0,9662872,4868273.45,2250625.43,0,0,0,16628486.21,0,0,0,0,561498879.28,0,0,0,0,,,2977816645.73,0,0,0,0,6800000,0,0,0,0,0,0,295460633.85,210470909.16,0,0,0,0,0,137204901.65,0,0,0,0,36013621.65,0,,,685950066.31,,,3663766712.04,5000000,0,272500000,123990686.32,269742339.31,15130931.41,211390347.52,0,0,0,0,0,490184063.96,0,0,0,0,0,0,0,0,0,,,1387938368.52,400000,0,0,149858174.08,0,,0,886666.67,,,151144840.75,,,1539083209.27,405000000,1080199.51,0,0,94416155.66,0,0,1624187147.6,0,0,,,2124683502.77,0,,,2124683502.77,,,3663766712.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20090630,1983827897.09,0,32705142.08,4601179.74,37845429.65,0,0,0,11449598.66,0,0,0,0,517334459.96,0,0,0,0,,,2587763707.18,0,0,0,0,6800000,0,0,372881642.87,78717511.99,294164130.88,0,294164130.88,165226314.97,0,0,0,0,0,134529696.19,0,0,0,0,29480692.53,0,,,630200834.57,,,3217964541.75,5000000,0,428300000,92587722.97,194553684.84,18690228.57,187831249.14,0,0,0,0,0,330436968.52,0,0,0,0,0,0,0,0,0,,,1257399854.04,400000,0,0,150052816.63,0,,0,886666.67,,,151339483.3,,,1408739337.34,405000000,1080199.51,0,0,94416155.66,0,0,1308728849.24,0,0,,,1809225204.41,0,,,1809225204.41,,,3217964541.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20081231,1032114498.26,0,2838121.52,4035025.76,32618390.49,0,0,0,8468846.99,0,0,0,0,594971211.86,0,0,0,0,,,1675046094.88,0,0,0,0,7746052.86,0,0,304144044.86,68082584.25,236061460.61,0,236061460.61,112810861.33,0,0,0,0,0,135859413.29,0,0,0,0,15201260.51,0,,,507679048.6,,,2182725143.48,7000000,0,57000000,104315682.64,34252573.44,21099911.44,212436552.6,0,0,0,0,0,211002910.7,0,0,0,0,0,0,0,0,0,,,647107630.82,400000,0,0,151021285,0,,0,1334166.67,,,152755451.67,,,799863082.49,405000000,1080199.51,0,0,94416155.66,0,0,882365705.82,0,0,,,1382862060.99,0,,,1382862060.99,,,2182725143.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
