"报表日期","货币资金","交易性金融资产","应收票据","应收账款","预付款项","应收保费","应收利息","应收股利","其他应收款","应收出口退税","应收补贴款","应收保证金","内部应收款","存货","待摊费用","待处理流动资产损益","一年内到期的非流动资产","其他流动资产","特殊处理本身不平流动资产","特殊处理格式不同流动资产","流动资产合计","发放贷款及垫款","可供出售金融资产","持有至到期投资","长期应收款","长期股权投资","其他长期投资","投资性房地产","固定资产原值","累计折旧","固定资产净值","固定资产减值准备","固定资产净额","在建工程","工程物资","固定资产清理","生产性生物资产","公益性生物资产","油气资产","无形资产","开发支出","商誉","长期待摊费用","股权分置流通权","递延所得税资产","其他非流动资产","特殊处理本身不平非流动资产","特殊处理格式不同非流动资产","非流动资产合计","特殊处理本身不平总资产","特殊处理格式不同总资产","资产总计","短期借款","交易性金融负债","应付票据","应付账款","预收款项","应付职工薪酬","应交税费","应付利息","应付股利","其他应交款","应付保证金","内部应付款","其他应付款","预提费用","预计流动负债","应付分保账款","国际票证结算","国内票证结算","一年内的递延收益","应付短期债券","一年内到期的非流动负债","其他流动负债","特殊处理本身不平流动负债","特殊处理格式不同流动负债","流动负债合计","长期借款","应付债券","长期应付款","专项应付款","预计非流动负债","长期递延收益","递延所得税负债","其他非流动负债","特殊处理本身不平长期负债","特殊处理格式不同长期负债","非流动负债合计","特殊处理本身不平负债合计","特殊处理格式不同负债合计","负债合计","实收资本(或股本)","资本公积","减：库存股","专项储备","盈余公积","一般风险准备","未确定的投资损失","未分配利润","拟分配现金股利","外币报表折算差额","特殊处理本身不平股东权益","特殊处理格式不同股东权益","归属于母公司股东权益合计","少数股东权益","特殊处理本身不平股东权益","特殊处理格式不平股东权益","所有者权益(或股东权益)合计","特殊处理本身不平负债及权益","特殊处理格式不同负债及权益","负债和所有者权益","结算备付金","拆出资金","衍生金融资产","应收分保账款","应收分保合同准备金","买入返售金融资产","向中央银行借款","吸收存款及同业存放","拆入资金","衍生金融负债","卖出回购金融资产款","应付手续费及佣金","保险合同准备金","代理买卖证券款","代理承销证券款"
20170331,36444229729.18,,13159107548.99,153556780.75,363047875.53,,696005435.28,,31034384.08,,,,,9364037239.77,,,,,,,60211018993.58,,1200000,,,794643093.02,,,,,,,5357774717.21,348440047.03,1761078.76,428414.15,,,,403375212.82,,1621619.53,123455998.7,,622896896.26,,,,7655597077.48,,,67866616071.06,,,393457461.22,3040708704.78,6237059999.73,2277365113.01,1623532023.67,,,,,,2068230974.09,,,,,,,,,,,,15640354276.5,,,,,,281197499.87,,,,,281197499.87,,,15921551776.37,3795966720,953255757.17,,,9352029056.75,,,36568590646.2,,,,,50669842180.12,1275222114.57,,,51945064294.69,,,67866616071.06,,,,,,,,,,,,,,,
20161231,34665917836.05,,9579098215.23,107702772.21,271649757.8,,604019151.69,,18782965.6,,,,,9257369374.48,,,,,,,54504540073.06,,1200000,,,794643093.02,,,13698089108.68,8261621023.73,5436468084.95,5382351.79,5431085733.16,292881811.61,1667017.72,376757.14,,,,402445490.66,,1621619.53,125948144.17,,617996843.13,,,,7669866510.14,,,62174406583.2,,,327474650.48,2171287638.14,6298680313.88,2273948506.89,1091867750.03,,,,,,1524627778.99,,,,,,,,,,,,13687886638.41,,,,,,280660735.09,,,,,280660735.09,,,13968547373.5,3795966720,953255757.17,,,9352029056.75,,,32975478205.41,,,,,47076729739.33,1129129470.37,,,48205859209.7,,,62174406583.2,,,,,,,,,,,,,,,
20160930,33661137100.45,,8483681711.95,127688546.06,281844564.43,,553030925.94,,76936616.31,,,,,9442953679.82,,,,,,,52627273144.96,,1200000,,,776343407.57,,,,,,,5075825005.04,679794179,1667017.72,3915320.77,,,,405058608.17,,1621619.53,96525402.33,,675871507.95,,,,7717822068.08,,,60345095213.04,,,281697340.71,1534554612.89,6723035776.49,2401117225.57,1077097693.23,,70146471.42,,,,1521840057.29,,,,,,,,,,,,13609489177.6,,,,,,283219485.1,,,,,289896825.1,,,13899386002.7,3795966720,953255757.17,,,8172440644.01,,,32471846535.46,,,,,45393509656.64,1052199553.7,,,46445709210.34,,,60345095213.04,,,,,,,,,,,,,,,
20160630,30573225873.51,,11151897352.93,124322436.6,314006426.76,,579948348.64,,63325655.53,,,,,9355869460.91,,,,,,,52162595554.88,,1200000,,,777443407.57,,,13281801076.71,8102609292.72,5179191783.99,470000,5178721783.99,651606385.32,1667017.72,547544.29,,,,408260788.24,,1621619.53,96261860.17,,682999347.14,,,,7800329753.97,,,59962925308.85,,,217131959.85,1608905206.84,4416995952.94,2416873000.23,1024186092.38,,3036773376,,,,1674159681.18,,,,,,,,,,,,14395025269.42,,,,,,226158235.11,,,,,232835575.11,,,14627860844.53,3795966720,953255757.17,,,8172440644.01,,,31257346493.07,,,,,44179009614.25,1156054850.07,,,45335064464.32,,,59962925308.85,,,,,,,,,,,,,,,
20160331,27021018337.57,,16167613235.6,146053117.66,389494047.28,,434804190.7,,32211234.28,,,,,8929792868.56,,,,,,,53120987031.65,,1200000,,,866009462.48,,,,,,,5243340408.95,621285037.23,1667017.72,29416.67,,,,410580251.27,,1621619.53,102748671.52,,614806961.21,,,,7863288846.58,,,60984275878.23,,,168562188.22,1571631407.61,6826442994.04,2210304258.06,1130744682.31,,,,,,1489404677.67,,,,,,,,,,,,13397090207.91,,,,,,227016985.12,,,,,233694325.12,,,13630784533.03,3795966720,953255757.17,,,8172440644.01,,,33310418920.94,,,,,46232082042.12,1121409303.08,,,47353491345.2,,,60984275878.23,,,,,,,,,,,,,,,
20151231,26374190180.51,,8665339281.59,106953033.25,332130005.32,,398511238.65,,19436307.34,,,,,8700851179.53,,,,,,,44597411226.19,,1200000,,,902009462.48,,,13260854582.11,7912834635.23,5348019946.88,470000,5347549946.88,554771287.6,1667017.72,77252.92,,,,411690665.45,,1621619.53,88655857.09,,639980604.65,,,,7949223714.32,,,52546634940.51,,,206060495.8,1058247050.29,1993934055.91,2387050259.07,1042400938.18,,,,,,1279924101.98,,,,,,,,,,,,7967616901.23,,,,,,227179736.73,,,,,233857076.73,,,8201473977.96,3795966720,953203468.32,,,8172440644.01,,,30407306733.79,,,,,43328917566.12,1016243396.43,,,44345160962.55,,,52546634940.51,,,,,,,,,,,,,,,
20150930,25368524052.24,,5830649754.77,120971070.58,198250284.71,,393919064.1,,34183309.53,,,,,8530807984.95,,,,,,,40477305520.88,,1200000,,,879809253.45,,,,,,,5447067768.53,515231211.56,2345837.34,116193.38,,,,413781641.52,,1621619.53,96448663.36,,432266396.35,,,,7789888585.02,,,48267194105.9,,,246844082.42,884085345.92,656301527.12,2095979570.08,630566838.42,,,,,,849959453.27,,,,,,,,,,,,5363736817.23,,,1000000,,,186078486.74,,,,,191670132.74,,,5555406949.97,3795966720,953203468.32,,,7070005102.93,,,29936642832.48,,,,,41755818123.73,955969032.2,,,42711787155.93,,,48267194105.9,,,,,,,,,,,,,,,
20150630,22852502534.74,,7425023965.36,142355074.77,199040884.59,,371591340.93,,26192058.61,,,,,8507213622.4,,,,,,,39523919481.4,,1200000,,,879809253.45,,,13207529700.01,7637565405.13,5569964294.88,470000,5569494294.88,442337179.86,2345837.34,104795.98,,,,416329498.34,,1621619.53,81558733.78,,471621586.19,,,,7866422799.35,,,47390342280.75,,,209802069.42,974909229.63,621830322.54,2250908932.27,908856741.55,,,,,,895112768.73,,,,,,,,,,,,5861420064.14,,,1000000,,,187450268,,,,,193041914,,,6054461978.14,3795966720,953203468.32,,,7070005102.93,,,28631150864.28,,,,,40450326155.53,885554147.08,,,41335880302.61,,,47390342280.75,,,,,,,,,,,,,,,
20150331,24216910201.84,,7622456071.82,214776783.08,211099303.17,,256097826.94,,37919746.39,,,,,8253645529.48,,,,,,,40812905462.72,,1200000,,,867864898.54,,,,,,,5561162652.89,461155792.08,,588148.86,,,,418798824.29,,1621619.53,55458375.51,,484803224.09,,,,7852653535.79,,,48665558998.51,,,116354744.69,1149524453.6,778364798.67,2195342417.44,881400105,,,,,,763978112.34,,,,,,,,,,,,5884964631.74,,,1000000,,,147999018.01,,,,,153590664.01,,,6038555295.75,3795966720,953203468.32,,,7070005102.93,,,29812002585.86,,,,,41631177877.11,995825825.65,,,42627003702.76,,,48665558998.51,,,,,,,,,,,,,,,
20141231,22382106584.48,,7369422899.46,122947745.88,298155704.17,,216399146.66,,19560121.19,,,,,8091488733.56,,,,,,,38500080935.4,,1200000,,,867864898.54,,,13051755890.91,7374803573.26,5676952317.65,470000,5676482317.65,384533672.73,,,,,,421573592.34,,1621619.53,52451701.8,,503061914.86,,,,7908789717.45,,,46408870652.85,,,85449379.48,647043070,858110981.89,2272260762.63,1097979258.65,,,,,,964097340.1,,,,,,,,,,,,5924940792.75,,,1000000,,,145257768.02,,,,,150849414.02,,,6075790206.77,3795966720,953203468.32,,,7070005102.93,,,27611203050.69,,,,,39430378341.94,902702104.14,,,40333080446.08,,,46408870652.85,,,,,,,,,,,,,,,
20140930,20816459339.53,,7364396469.04,130143929.04,567747380.69,,308673824.2,,87106826.59,,,,,7531491241.99,,,,,,,36806019011.08,,1200000,,,847613095.02,,,,,,,5714480502.48,389754043.56,,16879528.42,,,,407530654.28,,1621619.53,47321964.01,,424816869.47,,,,7851218276.77,,,44657237287.85,,,210739647.93,741184097.15,1430141617.35,1715232165.96,826697781.57,,,,,,629662172.81,,,,,,,,,,,,5553657482.77,,,1000000,,,,,64516518.03,,,65516518.03,,,5619174000.8,3795966720,953203468.32,,,5678791405.48,,,27714789860.8,,,,,38142751454.6,895311832.45,,,39038063287.05,,,44657237287.85,,,,,,,,,,,,,,,
20140630,20044935398.4,,8952154232.82,132997074.34,224045622.73,,342299854.17,,29584864.93,,,,,7316591405.94,,,,,,,37042608453.33,,,,,834813095.02,,,12666959298.49,7048140022.55,5618819275.94,470000,5618349275.94,375618975.69,886472.77,17486607.29,,,,289485867.46,,1621619.53,52857869.81,,464592876.1,,,,7655712659.61,,,44698321112.94,,,102106793.65,986430295.13,1189254075.97,1858748167.65,1775265967.23,,356571.6,,,,534507606.95,,,,,,,,,,,,6446669478.18,,,1000000,,,,,64195268.04,,,65195268.04,,,6511864746.22,3795966720,953203468.32,,,5678791405.48,,,27009314620.47,,,,,37437276214.27,749180152.45,,,38186456366.72,,,44698321112.94,,,,,,,,,,,,,,,
20140331,22776856360.03,,9153573194.81,94682124.1,145246155.97,,296183029.96,,30281211.37,,,,,7077955284.57,,,,,,,39574777360.81,,,,,840577356.5,,,,,,,5746016698.66,293040488.71,886472.77,3089634.06,,,,291516506.41,,1621619.53,57004033.35,,508801393.83,,,,7742554203.82,,,47317331564.63,,,56484738.25,923957982.58,1566551581.82,2049570229.19,1832690627.35,,,,,,1067589249.7,,,,,,,,,,,,7496844408.89,,,1000000,,,,,64654018.05,,,65654018.05,,,7562498426.94,3795966720,953203468.32,,,5678791405.48,,,28283818587.37,,,,,38711780181.17,1043052956.52,,,39754833137.69,,,47317331564.63,,,,,,,,,,,,,,,
20131231,25763495274.95,,3625484719.41,75473277.19,213651778.22,,355196983.69,,23332076.12,,,,,6885585995.39,,,,,,,36942220104.97,,,,,120577356.5,,,12672914065.76,6790238900.23,5882675165.53,549650.37,5882125515.16,223094343.48,1755346.28,23060688.9,,,,293642157.84,,1621619.53,62472496.58,,578932509.06,,,,7187282033.33,,,44129502138.3,,,52577851.1,583987991.93,824725426.75,2329068193.83,2194188016.66,,,,,,1058057337.88,,,,,,,,,,,,7042604818.15,,,1000000,,,,,66612768.06,,,67612768.06,,,7110217586.21,3795966720,953203468.32,,,5678791405.48,,,25664678173.2,,,,,36092639767,926644785.09,,,37019284552.09,,,44129502138.3,,,,,,,,,,,,,,,
20130930,24575610378.69,,4104036271.09,127791575.36,375593573.02,,455867454.29,,49944731.74,,,,,6988166978.52,,,,,,,36677010962.71,,,,,113813089.69,,,,,,,5496333315.82,683382375.26,1755346.28,1450865.12,,,,286159461.87,,1621619.53,62706969.28,,560767802.94,,,,7207990845.79,,,43885001808.5,,,54814400,962793175.56,1309599466.44,2324951566.94,2252817698.62,,,,,,985846342.66,,,,,,,,,,,,7890822650.22,,,1000000,,,,,56924018.06,,,57924018.06,,,7948746668.28,3795966720,953203468.32,,,4361745664.43,,,26112755918.48,,,,,35223671771.23,712583368.99,,,35936255140.22,,,43885001808.5,,,,,,,,,,,,,,,
20130630,25756055774.56,,4247102908.23,122003853.23,226754621.13,,468116161.61,,36286298.67,,,,,6890600435.07,,,,,,,37746920052.5,,,,,113939689.69,,,12173011248.69,6535583533.64,5637427715.05,549650.37,5636878064.68,599153056.07,1360425.6,3030629.26,,,,286508406.24,,1621619.53,68217230.22,,596433478.84,,,,7307142600.13,,,45054062652.63,,,49160000,580932251.35,3386451882.91,2384027440.24,3022230844.24,,,,,,1080971102.96,,,,,,,,,,,,10503773521.7,,,1000000,,,,,57235268.06,,,58235268.06,,,10562008789.76,3795966720,953203468.32,,,4359541398.02,,,24802147680.77,,,,,33910859267.11,581194595.76,,,34492053862.87,,,45054062652.63,,,,,,,,,,,,,,,
20130331,28805906991.02,17820853.44,2885552496.44,137135845.07,109493039.03,,446820156.71,,35140468.41,,,,,6752485923.06,,,,,,,39190355773.18,,,,,120137513.77,,,,,,,5760836594.45,577888903.21,868873.51,16439.16,,,,287842307.35,,1621619.53,76264499.43,,485655212.66,,,,7311131963.07,,,46501487736.25,,,30000000,712717208.06,3863416187.7,1956435084.75,2800160682.02,,322500000,,,,1481140976.61,,,,,,,,,,,,11166370139.14,,,1000000,,,,1437813.12,57546518.06,,,59984331.18,,,11226354470.32,3795966720,953203468.32,,,4358041112.96,,,25676253176.32,,,,,34783464477.6,491668788.33,,,35275133265.93,,,46501487736.25,,,,,,,,,,,,,,,
20121231,27845507237.17,18995628.8,2594222586.93,80997122.24,258719181.6,,418175820.61,,25692147.43,,,,,6680023737.32,,,,,,,37922333462.1,,,,,120351122.77,,,11744271086.97,6246484935.62,5497786151.35,549650.37,5497236500.98,855585255.33,868873.51,,,,,289762684.53,,1621619.53,74221410.43,,485655212.66,,,,7325302679.74,,,45247636141.84,,,,730530919.9,6467422141.71,1971327322.39,2780243294.14,,322500000,,,,1394952635.38,,,,,,,,,,,,13666976313.52,,,1000000,,,,1731506.96,56857768.06,,,59589275.02,,,13726565588.54,3795966720,953203468.32,,,4356977349.02,,,22050450622.42,,,,,31156598159.76,364472393.54,,,31521070553.3,,,45247636141.84,,,,,,,,,,,,,,,
20120930,25767578096.67,15283286.08,1671281067.58,139523546.14,278664739.87,,429918420.9,,123598983.22,,,,,6346798188.09,,,,,,,34772646328.55,,,,,116553819.92,,,,,,,5477857707.71,986738283.25,868873.51,505169.2,,,,291861174.47,,1621619.53,51744500.79,,170777709.04,,,,7098528857.42,,,41871175185.97,,,,339830835.57,6510647051.4,1566700889.3,2714697307.39,,,,,,1058913890.29,,,,,,,,,,,,12190789973.95,,,1000000,,,,803421.28,57139018.06,,,58942439.34,,,12249732413.29,3795966720,953203468.32,,,4082214414.95,,,20151342436.96,,,,,28982727040.23,638715732.45,,,29621442772.68,,,41871175185.97,,,,,,,,,,,,,,,
20120630,23191044991.02,16286287.36,2399499494.96,111469617.21,251995509.9,,377424524.45,,57451613.52,,,,,6080842217.19,,,,,,,32486014255.61,,,,,116553819.92,,,11539735404.66,5930242549.73,5609492854.93,549650.37,5608943204.56,966002053.88,868873.51,254378.39,,,,294151982.13,,1621619.53,50263338.35,,141785901.95,,,,7180445172.22,,,39666459427.83,,,,355483573.52,7479837557.59,1520251335.34,2341835538.69,,,,,,1168176009.15,,,,,,,,,,,,12865584014.29,,,1000000,,,,1054171.6,49620268.06,,,51674439.66,,,12917258453.95,3795966720,953203468.32,,,3826734576.64,,,17651207124.47,,,,,26227111889.43,522089084.45,,,26749200973.88,,,39666459427.83,,,,,,,,,,,,,,,
20120331,22883165830.13,17696728,2374016621.27,91302403.83,263222943.09,,294469156.37,,51875346.56,,,,,5707586438.58,,,,,,,31683335467.83,,,,,120875383.31,,,,,,,5775442018.75,910719299.58,4618186.31,793603.03,,,,296216674.35,,1621619.53,51999371.62,,16785901.95,,,,7179072058.43,,,38862407526.26,,,,263252391.58,7790285617.72,1150338408.47,2191605783.72,,,,,,839069143.05,,,,,,,,,,,,12234551344.54,,,1000000,,,,1406781.76,47501518.06,,,49908299.82,,,12284459644.36,3795966720,953203468.32,,,3649723469.32,,,17735448117.04,,,,,26134341774.68,443606107.22,,,26577947881.9,,,38862407526.26,,,,,,,,,,,,,,,
20111231,21550861665.98,18266062.56,1938673301.02,75620180.15,254497498.01,,295940185.1,,42779907.2,,,,,5536502482.54,,,,,,,29713141282.56,,,,,130875383.31,,,11531858562.3,5626253716.43,5905604845.87,549650.37,5905055195.5,787493319.78,4618186.31,,,,,297477470.22,,1621619.53,48772420.08,,16785901.95,,,,7192699496.68,,,36905840779.24,,,,234517751.8,9047172727.93,1063798296.81,2087153334.95,,175000000,,,,801788668.84,,,,,,,,,,,,13409430780.33,,,1000000,,,,1538490.4,47182768.06,,,49721258.46,,,13459152038.79,3795966720,953203468.32,,,3368959934.78,,,15001578576.23,,,,,23119708699.33,326980041.12,,,23446688740.45,,,36905840779.24,,,,,,,,,,,,,,,
20110930,19030416620.94,17745495.68,1656244403.19,107612919.33,241814896.36,,136641507.17,,48946166.03,,,,,4860415255.91,,,,,,,26099837264.61,,,,,126434622.69,,,,,,,6066038876.13,652572593.79,3959809.39,3917205.74,,,,294440574.5,,1621619.53,55485489.72,,11530479.92,,,,7216001271.41,,,33315838536.02,,,,254313834.71,7899140218.46,614523162.72,1457830918.25,,60625990.25,,,,757530281.41,,,,,,,,,,,,11043964405.8,,,1000000,,,,1418973.68,40877143.07,,,43296116.75,,,11087260522.55,3795966720,953203468.32,,,3186313117.53,,,13844972803.46,,,,,21780456109.31,448121904.16,,,22228578013.47,,,33315838536.02,,,,,,,,,,,,,,,
20110630,18211566393.3,20578616.96,1619094085.5,90179133.64,218455551.14,,147828634.97,,52250874.97,,,,,4835039413.55,,,,,,,25194992704.03,,,,,28434622.69,,,11482871054.43,5304278213.09,6178592841.34,549650.37,6178043190.97,633703948.47,,20126.83,,,,296094213.19,,1621619.53,54750990.35,,11530479.92,,,,7204199191.95,,,32399191895.98,,,,218946880.88,8241570251.08,349281985.49,1555148691.54,,443625990.25,,,,845567369.26,,,,,,,,,,,,11654141168.5,,,1000000,,,,2127254,23814643.07,,,26941897.07,,,11681083065.57,3795966720,953203468.32,,,3058448487.47,,,12517213274.74,,,,,20324831950.53,393276879.88,,,20718108830.41,,,32399191895.98,,,,,,,,,,,,,,,
20110331,16190659506.01,22475006.72,2516511592.33,135662395.46,275157634.21,,39873135.91,,61979651.54,,,,,4551014859.09,,,,,,,23793333781.27,,,,,32524090.85,,,,,,,6212189646.38,603595798.03,,-321275.6,,,,297864163.1,,1621619.53,63203725.39,,11405479.92,,,,7222083247.6,,,31015417028.87,,,,326267826.51,7659580030.17,344757117.88,1377392496.62,,143625990.25,,,,575152633.72,,,,,,,,,,,,10426776095.15,,,1000000,,,,2593201.44,19910598.22,,,23503799.66,,,10450279894.81,3795966720,953203468.32,,,2952281810.97,,,12518523823.18,,,,,20219975822.47,345161311.59,,,20565137134.06,,,31015417028.87,,,,,,,,,,,,,,,
20101231,14134459002.65,20756261.28,2180616262.52,89308643.66,328380998.28,,63714535.91,,37700601.64,,,,,4514778551.63,,,,,,,21369714857.57,,,,,32524090.85,,,11337937590.96,4963930637.73,6374006953.23,549650.37,6373457302.86,514643508.65,,,,,,299598624.01,,1621619.53,70535041.77,,11405479.92,,,,7303785667.59,,,28673500525.16,,,56456400,155435476.76,7107610071.86,348244603.84,1582292614.6,,349275990.25,,,,689020663.08,,,,,,,,,,,,10288335820.39,,,1000000,,,,2152565.08,15910598.22,,,19063163.3,,,10307398983.69,3795966720,953203468.32,,,2759520038.09,,,10592343301.51,,,,,18101033527.92,265068013.55,,,18366101541.47,,,28673500525.16,,,,,,,,,,,,,,,
20100930,11473084733.45,20693323.6,1425521975.44,95257645.41,191907282.83,,17555203.17,,58541301.05,,,,,4012206493.47,,,,,,,17294767958.42,,,,,67796988.84,,,,,,,6538960841.92,413532910.43,,-77395.37,,,,301379560.6,,1621619.53,63128855.08,,5737024.53,,,,7392080405.56,,,24686848363.98,,,22822800,261887557.63,5268820414.81,348072998.49,875784865.62,,83000000,,,,304261188.48,,,,,,,,,,,,7164649825.03,,,1000000,,,,2154568.16,,,,3154568.16,,,7167804393.19,3795966720,953203468.32,,,2607545619.97,,,9719977749.63,,,,,17076693557.92,442350412.87,,,17519043970.79,,,24686848363.98,,,,,,,,,,,,,,,
20100630,9943205585.66,20743819.28,1276951868.41,121431445.87,323106093.92,0,48182973.82,0,71438969.38,0,0,0,0,4009234951.54,0,0,0,0,,,15814295707.88,0,0,0,0,25796988.84,0,0,11281262568.07,4594186026.47,6687076541.6,884295.69,6686192245.91,353532910.43,0,152293.06,0,0,0,303567227.47,0,1621619.53,54574209.36,0,5737024.53,0,,,7431174519.13,,,23245470227.01,0,0,0,447782773.98,5270872584.79,37741922.58,606566873.84,0,83000000,0,0,0,456936057.52,0,0,0,0,0,0,0,0,0,,,6902900212.71,0,0,1000000,0,0,0,2159192.08,0,,,3159192.08,,,6906059404.79,3795966720,953203468.32,0,0,2506722817.98,0,0,8696328565.7,0,0,,,15952221572,387189250.22,,,16339410822.22,,,23245470227.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
