"报表期起始日","报表期截止日","销售商品、提供劳务收到的现金","客户存款和同业存放款项净增加","向中央银行借款净增加额","向其他金融机构拆入资金净增加","收到原保险合同保费取得的现金","收到再保险业务现金净额","保户储金及投资款净增加额","处置交易性金融资产净增加额","收取利息、手续费及佣金的现金","拆入资金净增加额","回购业务资金净增加额","收到的税费返还","收到的其他与经营活动有关的现","特殊处理本身不平经营流入","特殊处理格式不同经营流入","经营活动现金流入小计","购买商品、接受劳务支付的现金","客户贷款及垫款净增加额","存放中央银行和同业款项净增加","支付原保险合同赔付款项的现金","支付利息、手续费及佣金的现金","支付保单红利的现金","支付给职工以及为职工支付的现","支付的各项税费","支付的其他与经营活动有关的现","特殊处理本身不平经营流出","特殊处理格式不同经营流出","经营活动现金流出小计","特殊处理本身不平经营净额","特殊处理格式不同经营净额","一、经营活动产生的现金流量净","收回投资所收到的现金","取得投资收益收到的现金","处置固定资产、无形资产和其他","处置子公司及其他营业单位收到","收到的其他与投资活动有关的现","减少质押和定期存款所收到的现","特殊处理本身不平投资流入","特殊处理格式不同投资流入","投资活动现金流入小计","购建固定资产、无形资产和其他","投资所支付的现金","质押贷款净增加额","取得子公司及其他营业单位支付","支付的其他与投资活动有关的现","增加质押和定期存款所支付的现","特殊处理本身不平投资流出","特殊处理格式不同投资流出","投资活动现金流出小计","特殊处理本身不平投资净额","特殊处理格式不同投资净额","二、投资活动产生的现金流量净","吸收投资收到的现金","其中：子公司吸收少数股东投资","取得借款收到的现金","发行债券收到的现金","收到其他与筹资活动有关的现金","特殊处理本身不平筹资流入","特殊处理格式不同筹资流入","筹资活动现金流入小计","偿还债务支付的现金","分配股利、利润或偿付利息所支","其中：子公司支付给少数股东的","支付其他与筹资活动有关的现金","特殊处理本身不平筹资流出","特殊处理格式不同筹资流出","筹资活动现金流出小计","特殊处理本身不平筹资净额","特殊处理格式不同筹资净额","三、筹资活动产生的现金流量净","四、汇率变动对现金及现金等价","特殊处理本身不平现金净额","特殊处理格式不同现金净额","五、现金及现金等价物净增加额","期初现金及现金等价物余额","特殊处理本身不平现金期末","特殊处理格式不同现金期末","六、期末现金及现金等价物余额","净利润","少数股东权益","未确认的投资损失","资产减值准备","固定资产折旧、油气资产折耗、","投资性房地产折旧、摊销","无形资产摊销","长期待摊费用摊销","待摊费用的减少","预提费用的增加","处置固定资产、无形资产和其他","固定资产报废损失","公允价值变动损失","递延收益增加（减：减少）","预计负债","财务费用","投资损失","递延所得税资产减少","递延所得税负债增加","存货的减少","经营性应收项目的减少","经营性应付项目的增加","已完工尚未结算款的减少(减:","已结算尚未完工款的增加(减:","其他","特殊处理本身不平经营净额附表","特殊处理格式不同经营净额附表","经营活动产生现金流量净额","债务转为资本","一年内到期的可转换公司债券","融资租入固定资产","现金的期末余额","现金的期初余额","现金等价物的期末余额","现金等价物的期初余额","特殊处理本身不平现金净额附表","特殊处理格式不同现金净额附表","现金及现金等价物的净增加额"
20040101,20040331,2556165698.06,,,,,,,,,,,0,1927215.29,,,2558092913.35,986485069.92,,,,,,99637912.87,313680056.11,198810398.03,,,1598613436.93,,,959479476.42,1508200,1026367.48,21398,,0,,,,2555965.48,66469318.33,1508200,,,0,,,,67977518.33,,,-65421552.85,0,,0,,0,,,0,0,0,0,0,,,0,,,0,0,,,894057923.57,1005084907.16,,,1899142830.73,383467762.43,-73639.23,0,0,112312929.75,,572304.7,0,0,0,-14558,0,,,,0,-1026367.48,,0,-21751953.59,147629289.19,338363708.65,,,0,,,959479476.42,0,0,0,1899142830.73,1005084907.16,0,0,,,894057923.57
20030101,20031231,7601920157.07,,,,,,,,,,,0,47859090.17,,,7649779247.24,4046294343.51,,,,,,313077096.42,1251349424.08,994399139.83,,,6605120003.84,,,1044659243.4,4172322.31,0,6970503.76,,0,,,,11142826.07,1370837016.33,0,,,0,,,,1370837016.33,,,-1359694190.26,0,,0,,0,,,0,0,15606000,0,0,,,15606000,,,-15606000,0,,,-330640946.86,1335725854.02,,,1005084907.16,702974477.92,818253.02,0,3724733.79,275750634.47,,2294148.85,0,0,254000,3395525.08,5443986.73,,,,0,324425.17,,0,-120007522.41,-315522425.83,485209006.61,,,0,,,1044659243.4,0,0,0,1005084907.16,1335725854.02,0,0,,,-330640946.86
20030101,20030930,5329435053.17,,,,,,,,,,,0,32960694.73,0,0,5362395747.9,2937827447.26,,,,,,196078925.19,978083130.65,453926469.13,0,0,4565915972.23,0,0,796479775.67,27377971.17,6642944.07,0,0,0,,0,0,34020915.24,869403485.8,23477549.02,,0,0,,0,0,892881034.82,0,0,-858860119.58,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-62380343.91,1335725854.02,0,0,1273345510.11,547569010.36,736184.77,0,-2148737.26,202256946.52,,1897612.63,0,0,0,-15527.85,2732944.24,,,,0,1084324.87,,0,-22012952.69,-152323719.85,216278146.07,,,425543.86,0,0,796479775.67,0,0,0,1273345510.11,1335725854.02,0,0,,,-62380343.91
20030101,20030630,3663232080.02,,,,,,,,,,,0,25045953.91,,,3688278033.93,2177238023.34,,,,,,128449800.12,695200861.11,363245838.99,,,3364134523.56,,,324143510.37,26308143.78,0,211614.42,,0,,,,26519758.2,102523951.22,22647579.02,,,0,,,,125171530.24,,,-98651772.04,0,,0,,0,,,0,0,0,0,0,,,0,,,0,0,,,225491738.33,1335725854.02,,,1561217592.35,389627161.78,27516.66,0,-2167668.17,113461866.71,,1501076.41,0,0,0,13728.15,1676945.26,,,,0,1959239.02,,0,63365352.92,128702315.09,-377422808.32,,,3398784.86,,,324143510.37,0,0,0,1561217592.35,1335725854.02,0,0,,,225491738.33
20030101,20030331,2167347769.02,,,,,,,,,,,0,18175086.09,,,2185522855.11,1401238482.84,,,,,,67342713.36,320771664.79,162638167.4,,,1951991028.39,,,233531826.72,6908625.85,0,50000,,0,,,,6958625.85,18067034.45,3490556.9,,,0,,,,21557591.35,,,-14598965.5,0,,0,,0,,,0,0,0,0,0,,,0,,,0,0,,,218932861.22,1335725854.02,,,1554658715.24,288544519.86,967265.5,0,-2315886.51,56664861.82,,397126.17,0,0,48386812.13,-38776.37,15909.78,,,,0,2050425.63,,0,27352275.67,-115275972.92,-73371441.81,,,154707.77,,,233531826.72,0,0,0,1554658715.24,1335725854.02,0,0,,,218932861.22
20020101,20021231,6083365395.03,,,,,,,,,,,34386760.77,76771917.45,,,6194524073.25,3043769646.05,,,,,,204368272.6,1241805381.04,651290055.64,,,5141233355.33,,,1053290717.92,16056985.48,0,27193335.65,,0,,,,43250321.13,1276551302.92,6519630.1,,,0,,,,1283070933.02,,,-1239820611.89,800000,,0,,0,,,800000,0,6120000,0,0,,,6120000,,,-5320000,0,,,-191849893.97,1527575747.99,,,1335725854.02,613234637.84,5750030.07,0,1269984.46,233663769.54,,3779059.29,0,13225.28,0,925739.38,4369433.52,,,,0,282860.51,,0,345759770.96,-193149743.03,37445914.55,,,-53964.45,,,1053290717.92,0,0,0,1335725854.02,1527575747.99,0,0,,,-191849893.97
20020101,20020630,3225084577.24,,,,,,,,,,,34386760.77,62115605.49,,,3321586943.5,1740738432.37,,,,,,113574766.6,587624578.25,366017589.88,,,2807955367.1,,,513631576.4,18909490.82,1511721.55,40285.5,,269434.84,,,,20730932.71,227870170.09,15487632.69,,,40,,,,243357842.78,,,-222626910.07,0,,0,,0,,,0,0,6120000,0,0,,,6120000,,,-6120000,0,,,284884666.33,1527575747.99,,,1812460414.32,359993246.11,13569341.02,0,-1443472.99,102939387.53,,943096.32,0,-39675.84,62059699.98,510508.23,256577.04,,,,-11645839.7,-1511721.55,,0,372005337.29,-117561667.22,-329134542.06,,,62691302.24,,,513631576.4,0,0,0,1812460414.32,1527575747.99,0,0,,,284884666.33
20010101,20011231,6103076703.41,,,,,,,,,,,216462400,58314135.88,0,0,6377853239.29,3016920513.87,,,,,,217456545.49,1007765568.33,1062522669.77,0,0,5304665297.46,0,0,1073187941.83,0,15284415.37,371490.58,0,2845275.2,,600,0,18501781.15,1825260201.41,10641505.18,,0,181.6,,0,0,1835901888.19,0,0,-1817400107.04,615571049.24,0,0,,0,0,0,615571049.24,0,51120000,0,1456710.92,0,0,52576710.92,0,0,562994338.32,0,0,0,-181217826.89,1708793574.88,0,0,1527575747.99,811407817.88,4908698.85,0,26629198.63,165653982.56,,1696119.74,0,-13225.28,0,-49398.94,2074884.19,,,,0,-15285015.37,,0,-336579939.08,-62344738,667790591.48,,,-192701034.83,0,0,1073187941.83,0,0,0,1527575747.99,1708793574.88,0,0,,,-181217826.89
20010101,20010630,2920363106.88,,,,,,,,,,,50000000,42510574.99,,,3012873681.87,2051145541.31,,,,,,77830024.31,448828084.34,175228172.59,,,2753031822.55,,,259841859.32,1501401,9916309.18,0,,0,,,,11417710.18,1033022955.65,0,,,0,,,,1033022955.65,,,-1021605245.47,614591049.24,,0,,0,,,614591049.24,0,0,0,1456710.92,,,1456710.92,,,613134338.32,0,,,-148629047.83,1708793574.88,,,1560164527.05,478617774.29,365431.28,0,20538039.01,49234570.87,,808679.94,0,-52901.12,132000000,1595890.7,0,,,,0,-9766309.18,,0,77177466.33,-61321138.79,-430273347.93,,,917703.92,,,259841859.32,0,0,0,1560164527.05,1708793574.88,0,0,,,-148629047.83
20000101,20001231,4451137427.98,,,,,,,,,,,134700000,99640595.35,,,4685478023.33,1649542123.44,,,,,,122400330.2,1127727669.19,490812117.23,,,3390482240.06,,,1294995783.27,4886949.13,2373601.7,3580,,0,,,,7264130.83,508204018.88,16553209.27,,,0,,,,524757228.15,,,-517493097.32,0,,0,,0,,,0,0,0,0,0,,,0,,,0,0,,,777502685.95,931290888.93,,,1708793574.88,768112120.07,104712.43,0,457915.13,130519869.31,,2290393.21,0,0,0,-3580,1025342.66,,,,-14348624.14,-2373601.7,,0,-341417941.55,747875599.05,-105061991.68,,,107815570.48,,,1294995783.27,0,0,0,1708793574.88,931290888.93,0,0,,,777502685.95
20000101,20000630,2793944165.46,,,,,,,,,,,166880488,49538543.38,,,3010363196.84,1475355682.55,,,,,,66239313.93,585631833.67,355966902.97,,,2483193733.12,,,527169463.72,0,0,1500,,0,,,,1500,378968057.28,4900000,,,479600000,,,,863468057.28,,,-863466557.28,0,,0,,7438579.86,,,7438579.86,2814887.33,0,0,0,,,2814887.33,,,4623692.53,0,,,-331673401.03,931290888.93,,,599617487.9,429812800.45,1723279.28,0,0,62414344.26,,677235.94,0,172485428.63,-95138.16,-1500,43944,,,,-7438579.86,0,,0,54083894.7,50135599.65,-228854403.57,,,-7817441.6,,,527169463.72,0,0,0,599617487.9,931290888.93,0,0,,,-331673401.03
19990101,19991231,4315335173.09,,,,,,,,,,,148258159.02,58235656.22,,,4521828988.33,2433955539.1,,,,,,98903039.35,598548348.32,491975165.87,,,3623382092.64,,,898446895.69,0,0,52101.23,,0,,,,52101.23,94153230.33,214676351.4,,,418371365.26,,,,619862771.29,,,-619810670.06,0,,0,,0,,,0,0,400000000,,0,,,400000000,,,-400000000,0,,,-121363774.37,1052654663.3,,,931290888.93,649021962.9,0,0,2580920.16,56928281.19,,16746446.95,0,664399.15,0,169771.53,0,,,,-15086567.96,0,,0,-77923751.25,-687131777.68,918335758.52,,,34141452.18,,,898446895.69,0,0,0,931290888.93,1052654663.3,0,0,,,-121363774.37
19990101,19990630,1971268435.1,,,,,,,,,,,4715046,0,,,1975983481.1,803769691.73,,,,,,45109648.34,404518929.93,286306337.83,,,1539704607.83,,,436278873.27,0,0,1680,,0,,,,1680,6757461.44,0,,,0,,,,6757461.44,,,-6755781.44,0,,0,,0,,,0,0,237866348.78,,0,,,237866348.78,,,-237866348.78,0,,,191656743.05,1052654663.3,,,1244311406.35,317076251.64,0,0,0,29633190.56,,1394056.95,0,332199.6,118500000,-1680,7101,,,,-9593131.21,0,,0,116310490.47,-113300338.97,28091156.73,,,-52170423.5,,,436278873.27,0,0,0,1244311406.35,1052654663.3,0,0,,,191656743.05
19980101,19981231,3260216380.31,,,,,,,,,,,0,11277019.84,,,3271493400.15,1631733152.66,,,,,,97413638.55,661802689.02,521538460.88,,,2912487941.11,,,359005459.04,0,0,25980.76,,0,,,,25980.76,585117171,0,,,0,,,,585117171,,,-585091190.24,1165397962.47,,0,,22169914.8,,,1187567877.27,70000000,3413057.57,,6041000,,,79454057.57,,,1108113819.7,0,,,882028088.5,170626574.8,,,1052654663.3,553291095.09,0,0,0,42460875.85,,2442875.52,0,2823545.4,0,0,0,,,,-42791521.08,0,,0,56739291.73,-165301930.82,-118741892.4,,,28083119.75,,,359005459.04,0,0,0,1052654663.3,170626574.8,0,0,,,882028088.5
