"报表日期","货币资金","交易性金融资产","应收票据","应收账款","预付款项","应收保费","应收利息","应收股利","其他应收款","应收出口退税","应收补贴款","应收保证金","内部应收款","存货","待摊费用","待处理流动资产损益","一年内到期的非流动资产","其他流动资产","特殊处理本身不平流动资产","特殊处理格式不同流动资产","流动资产合计","发放贷款及垫款","可供出售金融资产","持有至到期投资","长期应收款","长期股权投资","其他长期投资","投资性房地产","固定资产原值","累计折旧","固定资产净值","固定资产减值准备","固定资产净额","在建工程","工程物资","固定资产清理","生产性生物资产","公益性生物资产","油气资产","无形资产","开发支出","商誉","长期待摊费用","股权分置流通权","递延所得税资产","其他非流动资产","特殊处理本身不平非流动资产","特殊处理格式不同非流动资产","非流动资产合计","特殊处理本身不平总资产","特殊处理格式不同总资产","资产总计","短期借款","交易性金融负债","应付票据","应付账款","预收款项","应付职工薪酬","应交税费","应付利息","应付股利","其他应交款","应付保证金","内部应付款","其他应付款","预提费用","预计流动负债","应付分保账款","国际票证结算","国内票证结算","一年内的递延收益","应付短期债券","一年内到期的非流动负债","其他流动负债","特殊处理本身不平流动负债","特殊处理格式不同流动负债","流动负债合计","长期借款","应付债券","长期应付款","专项应付款","预计非流动负债","长期递延收益","递延所得税负债","其他非流动负债","特殊处理本身不平长期负债","特殊处理格式不同长期负债","非流动负债合计","特殊处理本身不平负债合计","特殊处理格式不同负债合计","负债合计","实收资本(或股本)","资本公积","减：库存股","专项储备","盈余公积","一般风险准备","未确定的投资损失","未分配利润","拟分配现金股利","外币报表折算差额","特殊处理本身不平股东权益","特殊处理格式不同股东权益","归属于母公司股东权益合计","少数股东权益","特殊处理本身不平股东权益","特殊处理格式不平股东权益","所有者权益(或股东权益)合计","特殊处理本身不平负债及权益","特殊处理格式不同负债及权益","负债和所有者权益","结算备付金","拆出资金","衍生金融资产","应收分保账款","应收分保合同准备金","买入返售金融资产","向中央银行借款","吸收存款及同业存放","拆入资金","衍生金融负债","卖出回购金融资产款","应付手续费及佣金","保险合同准备金","代理买卖证券款","代理承销证券款"
20040331,2091330580.11,0,54118710,22935426.95,11433268.53,,0,10118265.61,49557977.35,0,254708.21,0,0,1279320067.02,3789523.18,0,0,0,,,3522858526.96,,,0,0,4000000,0,,841345208.15,194306877.1,647038331.05,2383334.26,644654996.79,637644833.06,0,117684.47,,,,213704.87,,,45668919.37,,0,0,,,1332300138.56,,,4855158665.52,0,,0,18026442.38,559029622.73,56944253.48,207579844.3,,27982641.13,6822736.74,,0,200822198.28,49856432.44,0,,,,0,0,0,0,,,1127064171.48,0,0,0,300000,,,0,0,,,300000,,,1127364171.48,275000000,2014484980.54,,,424392525.01,,0,899399260.29,90750000,0,,,3704026765.84,23767728.2,,,3727794494.04,,,4855158665.52,,,,,,,,,,,,,,,
20031231,2340047386.85,0,46540363.6,27486075.27,6176790.79,,0,0,119865787.9,0,254708.21,0,0,1215006621.05,651300.25,0,0,0,,,3756029033.92,,,0,0,4000000,0,,624964463.15,181759293.54,443205169.61,2391337.78,440813831.83,721652502.1,0,6730,,,,256204.88,,,33607508.12,,0,0,,,1200336776.93,,,4956365810.85,0,,0,40004706.01,745368392.5,55513753.5,415165509.58,,1212795.36,9942879.21,,0,213109026.89,5224656.87,0,,,,0,0,0,0,,,1485541719.92,0,0,0,300000,,,0,0,,,300000,,,1485841719.92,275000000,2014484980.54,,,424392228.41,,0,634515263.59,90750000,0,,,3439142472.54,31381618.39,,,3470524090.93,,,4956365810.85,,,,,,,,,,,,,,,
20030930,1868792963.71,0,71795352.8,30028932.35,5424392.38,,0,0,100482020.21,0,3267745.14,0,0,1215900105.02,5092386.79,0,0,0,,,3300783898.4,,,0,0,4000000,0,,609918188.61,171303972.02,438614216.59,2391337.78,436222878.81,697188715.03,0,6730,,,,297499.89,,,28195069.55,,0,0,,,1165910893.28,,,4466694791.68,0,,0,45095250.13,740386373.7,49277141.65,148931189.76,,1212795.36,1824132.46,,0,173188379.45,75262903.83,0,,,,0,0,0,0,,,1235178166.34,0,0,0,0,,,0,0,,,0,,,1235178166.34,275000000,2014419320.54,,,341468411.02,,0,575940966.96,,0,,,3206828698.52,24687926.82,,,3231516625.34,,,4466694791.68,,,,,,,,,,,,,,,
20030630,1536249315.64,0,20242382,32813851.63,3096295.69,,0,0,39505064.74,0,3267745.14,0,0,1203247938.14,9154338.64,0,0,0,,,2847576931.62,,,0,0,4000000,0,,606985962.86,159561742.85,447424220.01,2391337.78,445032882.23,617706515.55,0,6730,,,,339999.9,,,25847208.4,,0,0,,,1092933336.08,,,3940510267.7,0,,0,30349687.07,405099682.74,47550824.86,107864087.18,,55577521.6,1488121.65,,0,139850240.45,27956929.61,0,,,,0,0,0,0,,,815737095.16,0,0,0,0,,,0,0,,,0,,,815737095.16,275000000,2014386490.54,,,341440996.34,,0,474604497.83,,0,,,3105431984.71,19341187.83,,,3124773172.54,,,3940510267.7,,,,,,,,,,,,,,,
20030331,1684957738.56,0,5500000,59698287.53,31437389.69,,0,0,41010360.69,0,2270415.1,0,0,1045879054.34,13216290.49,0,0,0,,,2883969536.4,,,0,0,4000000,0,,604081691.36,147857063.88,456224627.48,2391337.78,453833289.7,536385132.75,0,0,,,,382499.91,,,25173397.5,,0,0,,,1019774319.86,,,3903743856.26,0,,0,92997296.13,163378923.87,45728489.82,280379277.96,,55577521.6,5750368.43,,0,135595654.83,23863647.31,0,,,,0,0,0,0,,,803271179.95,0,0,0,0,,,0,0,,,0,,,803271179.95,275000000,2014320830.54,,,275280085.32,,0,505853609.79,,0,,,3070454525.65,30018150.66,,,3100472676.31,,,3903743856.26,,,,,,,,,,,,,,,
20021231,1780307690.64,0,37016763.1,42735776.91,6120132.5,,0,0,45195662.66,0,3267745.14,0,0,1076612588.52,0,0,0,0,,,2991256359.47,,,0,0,4000000,0,,596482276.55,123992251.08,472490025.47,2391337.78,470098687.69,442903497.33,0,0,,,,424999.92,,,22221522.31,,0,0,,,939648707.25,,,3930905066.72,0,,0,24208759.65,452516762.87,61785500.24,320854102.24,,55577521.6,9610926.96,,0,127453900,3548598.58,0,,,,0,0,0,0,,,1055556072.14,0,0,0,0,,,0,0,,,0,,,1055556072.14,275000000,2014320830.54,,,275280085.32,,0,288244590.3,,0,,,2852845506.16,22503488.42,,,2875348994.58,,,3930905066.72,,,,,,,,,,,,,,,
20020930,1677224920.04,0,6167260,69269778.56,4912526.11,,0,0,47097802.98,0,8996282.41,0,0,1021098759.08,2059993.64,0,0,0,,,2836827322.82,,,0,0,4000000,0,,568755149.74,118855864.99,449899284.75,2391337.78,447507946.97,389477083.1,0,0,,,,467499.93,,,18148500.66,,0,0,,,859601030.66,,,3696428353.48,0,,0,46612121.45,319415404.32,26779980.55,185026778.38,,97601152.8,4228814.82,,0,101540468.89,57419281.8,0,,,,0,0,0,0,,,838624003.01,0,0,0,0,,,0,0,,,0,,,838624003.01,250000000,2039255170.54,,,227558468.19,,0,323418256.07,,0,,,2840231894.8,17572455.67,,,2857804350.47,,,3696428353.48,,,,,,,,,,,,,,,
20020630,1513800289.83,0,46470610,41917386.7,3978615.9,,0,0,39558251.94,0,8996282.41,0,0,1011422579.27,6241285.97,0,0,0,,,2672385302.02,,,0,0,4000000,0,,568748349.74,113414261.79,455334087.95,2391337.78,452942750.17,273149253.4,0,0,,,,509999.94,,,18219423.45,,0,0,,,748821426.96,,,3421206728.98,0,,0,22218060.29,230405955.47,10786313.76,105457534.38,,155488801.46,1830659.35,,0,81084064.26,29882599.23,0,,,,0,0,0,0,,,637153988.2,0,0,0,0,,,0,0,,,0,,,637153988.2,250000000,2039255170.54,,,227558468.19,,0,252443665.06,,0,,,2769257303.79,14795436.99,,,2784052740.78,,,3421206728.98,,,,,,,,,,,,,,,
20020331,1877929846.09,0,16681000,67909035.71,6243525.1,,0,0,28157899.1,0,8996282.41,0,0,819827003.18,12574337.18,0,0,0,,,2838318928.77,,,0,0,0,0,,493917311.89,81967115.62,411950196.27,2391337.78,409558858.49,184181516.45,0,0,,,,552499.95,,,16908806.06,,0,0,,,611201680.95,,,3449520609.72,0,,0,23806561.09,167693673.67,19273924.69,201581710.71,0,155488801.46,5374246.45,,0,88203915.76,36635399.29,0,,,,0,0,0,0,,,698058233.12,0,0,0,0,,0,0,0,,,0,,,698058233.12,250000000,2039221850.54,,,163612517.12,,0,284561899.63,0,0,,,2737396267.29,14066109.31,,,2751462376.6,,,3449520609.72,,,,,,,,,,,,,,,
20011231,1956436570.1,0,11740000,46700450.37,3011768.4,,0,0,33320706.81,0,8996282.41,0,0,786368826.81,23350685.8,0,0,0,,,2869925290.7,,,0,0,0,0,,493903281.89,77272048.38,416631233.51,2391337.78,414239895.73,162048784.65,0,0,,,,594999.96,,,16579763.94,,0,0,,,593463444.28,,,3463388734.98,0,,0,10084988.04,306147007.77,19823059.32,237655974.44,,165107825.7,10012484.74,,0,176692131.93,233559.23,0,,,,0,0,0,0,,,925757031.17,0,0,0,0,,,0,0,,,0,,,925757031.17,250000000,2039189510.54,,,163612517.12,,0,78113637.14,,0,,,2530915664.8,6716039.01,,,2537631703.81,,,3463388734.98,,,,,,,,,,,,,,,
20010630,336439213.5,0,31154620,45485831.93,2365520.34,,0,0,12899599,0,1214155.68,0,0,575547814.28,0,0,0,10897017,,,1011105602.63,,,0,0,0,0,,248579234,70743594.93,177835639.07,0,177835639.07,0,0,0,,,,679999.98,,,16168889.27,,0,0,,,203349614.99,,,1214455217.62,109000000,,0,31911863.66,60338220.45,0,218621799.3,,106865617.66,0,,0,61064695.94,19256032.09,0,,,,0,0,0,0,,,642491805.84,0,0,0,0,,,0,0,,,0,,,642491805.84,185000000,89470324.02,,,114734706.56,,0,172340372.66,,0,,,561545403.24,0,,,561545403.24,,,1214455217.62,,,,,,,,,,,,,,,
20001231,460983583.46,0,2500000,50406779.45,15247081.7,,0,0,10044273.67,,1807921.64,,0,512332818.61,19421406.15,0,0,0,,,1069969911.36,,,0,0,0,0,,246125655.82,65805266.73,180320389.09,,180320389.09,5776136.63,0,0,,,,765000,,,11068814.36,,0,0,,,198886333.54,,,1268856244.9,129000000,,0,29849878.67,385340199.56,6706990.1,162256601.28,,5617043.56,-827815.94,,0,105580857.9,8163.87,0,,,,0,0,0,0,,,823531919,0,0,0,,,,0,0,,,0,,,823531919,185000000,88432681.62,,,63667136.55,,0,106865617.66,,0,,,443965435.83,1358890.07,,,445324325.9,,,1268856244.9,,,,,,,,,,,,,,,
19991231,198390615.12,0,13412198,58760152.62,8745548.24,,0,0,16920539.6,,0,,0,423401102.17,3757667.96,22679.23,0,0,,,720079304.47,,,0,,0,0,,241360642.36,56423776.46,184936865.9,0,184936865.9,25290,0,0,,,,935000,,,8442496.95,,0,0,,,194977652.85,,,915056957.32,117100000,,0,30919891.95,86012360.84,890294.04,279994490.42,,0,-1643514.17,,,59024931.4,36647.61,0,,,,,,57360000,0,,,629695102.09,0,0,0,0,,,0,0,,,0,,,629695102.09,185000000,88432681.62,,,6166053.19,,0,5763120.42,,0,,,285361855.23,0,,,285361855.23,,,915056957.32,,,,,,,,,,,,,,,
19981231,124765368.74,0,0,29350910,10516948.13,,0,0,43237967.21,,0,,0,316665851.53,0,0,0,0,,,520907601.75,,,0,,0,0,,255251996.88,42228551.53,213023445.35,0,213023445.35,0,0,0,,,,0,,,7917934.45,,0,0,,,220941379.8,,,741848981.55,147000000,,0,25626956.39,93845099.56,0,157969304.36,,0,4342918.25,,,18613175.01,0,0,,,,,,0,0,,,447397453.57,60360000,0,0,0,,,0,0,,,60360000,,,507757453.57,0,0,,,0,,0,0,,0,,,234091527.98,0,,,234091527.98,,,741848981.55,,,,,,,,,,,,,,,
