"报表日期","货币资金","交易性金融资产","应收票据","应收账款","预付款项","应收保费","应收利息","应收股利","其他应收款","应收出口退税","应收补贴款","应收保证金","内部应收款","存货","待摊费用","待处理流动资产损益","一年内到期的非流动资产","其他流动资产","特殊处理本身不平流动资产","特殊处理格式不同流动资产","流动资产合计","发放贷款及垫款","可供出售金融资产","持有至到期投资","长期应收款","长期股权投资","其他长期投资","投资性房地产","固定资产原值","累计折旧","固定资产净值","固定资产减值准备","固定资产净额","在建工程","工程物资","固定资产清理","生产性生物资产","公益性生物资产","油气资产","无形资产","开发支出","商誉","长期待摊费用","股权分置流通权","递延所得税资产","其他非流动资产","特殊处理本身不平非流动资产","特殊处理格式不同非流动资产","非流动资产合计","特殊处理本身不平总资产","特殊处理格式不同总资产","资产总计","短期借款","交易性金融负债","应付票据","应付账款","预收款项","应付职工薪酬","应交税费","应付利息","应付股利","其他应交款","应付保证金","内部应付款","其他应付款","预提费用","预计流动负债","应付分保账款","国际票证结算","国内票证结算","一年内的递延收益","应付短期债券","一年内到期的非流动负债","其他流动负债","特殊处理本身不平流动负债","特殊处理格式不同流动负债","流动负债合计","长期借款","应付债券","长期应付款","专项应付款","预计非流动负债","长期递延收益","递延所得税负债","其他非流动负债","特殊处理本身不平长期负债","特殊处理格式不同长期负债","非流动负债合计","特殊处理本身不平负债合计","特殊处理格式不同负债合计","负债合计","实收资本(或股本)","资本公积","减：库存股","专项储备","盈余公积","一般风险准备","未确定的投资损失","未分配利润","拟分配现金股利","外币报表折算差额","特殊处理本身不平股东权益","特殊处理格式不同股东权益","归属于母公司股东权益合计","少数股东权益","特殊处理本身不平股东权益","特殊处理格式不平股东权益","所有者权益(或股东权益)合计","特殊处理本身不平负债及权益","特殊处理格式不同负债及权益","负债和所有者权益","结算备付金","拆出资金","衍生金融资产","应收分保账款","应收分保合同准备金","买入返售金融资产","向中央银行借款","吸收存款及同业存放","拆入资金","衍生金融负债","卖出回购金融资产款","应付手续费及佣金","保险合同准备金","代理买卖证券款","代理承销证券款"
20040630,299886761.77,1293686.3,45457624.6,90522407.19,81841605.39,,0,238249.83,34789567.16,0,0,0,0,852696165.41,2090114.86,0,0,0,,,1408816182.51,,,0,0,169903570.43,0,,976709775.44,362679571.14,614030204.3,8321873.66,605708330.64,24061434.89,0,0,,,,186474450.3,,,881763.96,,0,0,,,987029550.22,,,2395845732.73,418800000,,32643761.38,61139952.03,33753374.83,16773942.63,55370345.85,,0,26130745.1,,0,61970799.29,4342910.16,0,,,,0,0,0,0,,,710925831.27,153000000,0,0,206000,,,324296.28,0,,,153530296.28,,,864456127.55,841399673,373603271.21,,,276384440.91,,0,28650145.71,,0,,,1520037530.83,11352074.35,,,1531389605.18,,,2395845732.73,,,,,,,,,,,,,,,
20040331,396939693.16,1293686.3,77795012.99,109173101.15,111958226.39,,0,0,55031252.95,0,0,0,0,847838394.5,717722.91,0,0,0,,,1600747090.35,,,0,0,156377493.87,0,,981708110.01,352213412.66,629494697.35,8455501.01,621039196.34,10129007.89,0,0,,,,191654367.91,,,1256496.54,,0,0,,,980456562.55,,,2581203652.9,521200000,,95173475.29,60336142.53,35566595.15,15145192.75,42478718.34,0,342163.74,24885703.08,,0,35334355.64,3697531.32,0,,,,0,0,50000000,0,,,884159877.84,133000000,0,0,206000,,0,324296.28,0,,,133530296.28,,,1017690174.12,841399673,373603271.21,,,271310601.81,,0,53884933.14,0,0,,,1540198479.16,0,,,1540198479.16,,,2581203652.9,,,,,,,,,,,,,,,
20031231,451229814.89,1293686.3,119158172.8,98793574.62,53507717.32,,,,29571549.94,,,0,,900565516.66,811196.59,,,,,,1654931229.12,,,,,156318702.74,,,975166186.34,336077942.72,639088243.62,8455501.01,630632742.61,10359399.01,,,,,,192939750.01,,,1659680.12,,,,,,991910274.49,,,2646841503.61,548200000,,80400000,132780077.71,114096011.72,18692281.67,-17220625.17,,342163.74,20691615.07,,,34554075.31,461025.18,,,,,,,67000000,,,,999996625.23,133000000,,,206000,,,324296.28,,,,133530296.28,,,1133526921.51,841399673,373603271.21,,,271310601.81,,,2786649.58,,,,,1489100195.6,24214386.5,,,1513314582.1,,,2646841503.61,,,,,,,,,,,,,,,
20030930,388555396.08,1072710.6,57997889.01,150231448.87,75073494.8,,0,0,59055359.22,0,0,0,0,808441364.67,6436093.76,0,0,79797.9,,,1546943554.91,,,0,0,162437038.49,0,,813005152.08,326992877.21,486012274.87,9048925.94,476963348.93,188735159.12,0,0,,,,196935466.32,,,2059016.7,,0,0,,,1027130029.56,,,2574073584.47,415200000,,117233188,71947068.81,35269489.65,21469884.56,16691472.91,,646657.6,33789490.99,,0,75222201.42,673462.76,0,,,,0,0,150000000,0,,,938142916.7,78000000,0,0,206000,,,324296.28,0,,,78530296.28,,,1016673212.98,841399673,373227794.08,,,271867989.36,,0,47633590.16,,0,,,1534129046.6,23271324.89,,,1557400371.49,,,2574073584.47,,,,,,,,,,,,,,,
20030630,381096590.87,1072710.6,49896952.45,148434034.43,67862260.24,,0,297812.29,33234451.85,0,0,0,0,818572751.74,2532712.14,0,0,0,,,1503000276.61,,,0,0,171735834.57,0,,808052110.86,313549277.68,494502833.18,9048925.94,485453907.24,172911917.29,0,0,,,,198769676.47,,,2178090.92,,0,0,,,1031049426.49,,,2534049703.1,377200000,,138088913.45,76834098.32,17112882.72,12983390.26,15612252.28,,342163.89,32779488.3,,0,42265265.99,6836371.56,0,,,,0,0,175000000,0,,,895054826.77,75000000,0,0,206000,,,324296.28,0,,,75530296.28,,,970585123.05,525874796,688742861.48,,,271867989.36,,0,52494431.53,,0,,,1538980078.37,24484501.68,,,1563464580.05,,,2534049703.1,,,,,,,,,,,,,,,
20030331,394697790.92,1064222.15,65746128.34,209740938.4,43527982.37,,0,0,92950604,0,0,0,0,791524212.62,1195001.78,0,0,167173.74,,,1600614054.32,,,100000,0,171400896.91,0,,798652456.13,299741336.87,498911119.26,9048925.94,489862193.32,140923952.38,0,2542126.98,,,,200185222.4,,,2306388.2,,0,0,,,1007320780.19,,,2607934834.51,449200000,,139494025.55,89686711.61,14341916.24,12450800.73,61137538.11,,646657.6,34054803.85,,0,37278317.46,4131259.12,0,,,,0,0,100000000,0,,,942422030.27,100000000,0,0,206000,,,324296.28,0,,,100530296.28,,,1042952326.55,525874796,688729807.88,,,237247407.83,,0,86818973.97,,0,,,1538670985.68,26311522.28,,,1564982507.96,,,2607934834.51,,,,,,,,,,,,,,,
20021231,426518552.53,1064222.15,47103789.5,145623620.31,65006130.69,,0,0,32883943.54,0,0,0,0,776391947.62,1653515.75,0,0,0,,,1496245722.09,,,100000,0,172398536.99,0,,797262137.73,288329317.43,508932820.3,9048925.94,499883894.36,93216932.21,0,0,,,,202307360.23,,,2653784.21,,0,0,,,970560508,,,2466806230.09,448220000,,102628843.7,75925842.28,31948142.81,16304704.16,-1346476.5,0,342163.89,34773475.24,,0,33727371.7,852729.08,0,,,,0,0,100000000,0,,,843376796.36,100000000,0,0,206000,,0,324296.28,0,,,100530296.28,,,943907092.64,525874796,688729807.88,,,265419745.73,,0,17320022.08,0,0,,,1497344371.69,25554765.76,,,1522899137.45,,,2466806230.09,,,,,,,,,,,,,,,
20020930,160403672.33,1293686.3,26988426.08,207329709.65,65165724.97,,0,0,86844609.32,0,0,0,0,722916045.4,8050003.3,0,0,2510668.37,,,1281502545.72,,,100000,0,178570508.7,0,,798789914.81,282008428.32,516781486.49,9048925.94,507732560.55,63127855.42,0,-214815.85,,,,204405465.21,,,4006071.86,,0,0,,,945441123.85,,,2226943669.57,351220000,,82565593.4,67853429.18,19799071.53,24823356.57,49704454.76,,73986843.55,33201061.27,,0,67073744.92,2177270.59,0,,,,0,0,20000000,0,,,792404825.77,180000000,0,0,206000,,,324296.28,0,,,180530296.28,,,972935122.05,488934574,441027449.62,,,266907126.67,,0,31236679.2,,0,,,1228105829.49,25902718.03,,,1254008547.52,,,2226943669.57,,,,,,,,,,,,,,,
20020630,150940471.13,1293686.3,32893508,181338358.51,19650115.56,,0,0,70660352.75,0,0,0,0,758230258.89,2736996.89,0,0,0,,,1217743748.03,,,100000,0,170888255.81,0,,795456479.68,271742115.7,523714363.98,9048925.94,514665438.04,49851485.76,0,0,,,,206494276.85,,,4439888.31,,0,0,,,946439344.77,,,2164183092.8,329300000,,90692161.35,46298970.33,24284343.5,21134316.29,35883637.36,,73682349.84,31654121.89,,0,43165337.24,13865203.39,0,,,,0,0,20000000,0,,,729960441.19,180000000,0,0,206000,,,324296.28,0,,,180530296.28,,,910490737.47,488934574,441027449.32,,,266907126.67,,0,31269646.18,,0,,,1228138796.17,25553559.16,,,1253692355.33,,,2164183092.8,,,,,,,,,,,,,,,
20020331,214643805.03,66540,32226121.1,179599672.6,58930839.61,,0,0,82300817.29,0,0,0,0,695975705.44,271627.39,0,0,-8377.69,,,1264006750.77,,,100000,0,160583430.17,0,,792601576.89,258965633.96,533635942.93,9048925.94,524587016.99,41100806.03,0,-111339.16,,,,207776268.54,,,4925917.18,,0,0,,,938962099.75,,,2202968850.52,303700000,,74867006.62,51207586,14211945.62,23076547.45,97644771.91,0,646657.45,33704117.61,,0,46526053.99,9199092.27,2435593.17,,,,0,0,40000000,197615.95,,,697416988.04,170000000,0,206000,0,,0,324296.28,0,,,170530296.28,,,867947284.32,488934574,441013633,,,261787797,,0,112610786.62,0,0,,,1304346790.62,30674775.58,,,1335021566.2,,,2202968850.52,,,,,,,,,,,,,,,
20011231,245913391.89,66540,19617468,161697443.02,53399185.87,,0,0,52668637.89,0,0,0,0,667981000.77,1015670.51,0,0,0,,,1202359337.95,,,100000,0,160458430.16,0,,789188899.96,245669927.71,543518972.25,9048925.94,534470046.31,40098527.41,0,0,,,,210752140.23,,,5540980.72,,0,0,,,951420124.83,,,2153779462.78,302150000,,81393728.84,69861771.75,23603608.47,22711601.39,58338251.33,,346059.99,29590844.3,,0,41077967.09,1338237.82,2435593.17,,,,0,0,57400000,0,,,690247664.15,170000000,0,0,0,,,324296.28,206000,,,170530296.28,,,860777960.43,488934574,441013633.2,,,261787797,,0,75697137.72,,0,,,1267433141.92,25568360.43,,,1293001502.35,,,2153779462.78,,,,,,,,,,,,,,,
20010630,204056626.75,66540,13793700,191752802.42,48755169.25,,0,0,67564206.81,0,0,0,0,595331393.83,2553972.89,0,0,0,,,1123874411.95,,,100000,0,163115423.91,0,,756270981.3,221649341.19,534621640.11,9058925.94,525562714.17,55131176.82,0,822741.81,,,,208376949.63,,,6123167.58,,0,0,,,959232173.92,,,2083106585.87,208250000,,64395697.51,52564148.81,12719879.08,19085192.69,67220686.78,,124127741.78,29846801.89,,0,36834967.21,12791914.82,0,,,,0,0,0,0,,,627837030.57,220400000,0,0,0,,,324296.28,206000,,,220930296.28,,,848767326.85,488934574,439730283.3,,,255156629.58,,0,35485036.12,,0,,,1219306523,15032736.02,,,1234339259.02,,,2083106585.87,,,,,,,,,,,,,,,
20001231,174952746.78,20000000,42441277.84,177897117.83,3288763.52,,0,0,118178694.54,0,60085349.59,0,0,515907903.65,981330.14,203028.28,0,0,,,1063191612.18,,,100000,0,168652659.74,0,,730890407.64,200235343.92,530655063.72,0,530655063.72,55279821.69,0,187778.28,,,,212819647.88,,,7197625.22,,0,0,,,974979819.59,,,2038171431.77,136650000,,30658781.34,65050936.99,14808348.58,26170303.85,35204056.5,,1493120.4,26372931.93,,0,41150732.51,344446.61,0,,,,0,0,3000000,0,,,380903658.71,324000000,0,206000,0,,,1824478.61,0,,,326030478.61,,,706934137.32,488934574,442776108.03,,,250533335.86,,0,133016387.98,,0,,,1315260405.87,15976888.58,,,1331237294.45,,,2038171431.77,,,,,,,,,,,,,,,
20000630,108214767.25,0,24698875.6,190737449.19,11554755.72,,0,0,111901308.46,0,45129531.46,0,0,400031416.05,3520041.8,-125727.59,0,0,,,844274084.4,,,250000,0,219116531.53,0,,609075492.52,179137282.85,429938209.67,0,429938209.67,146750844.58,0,187778.28,,,,214959435.15,,,6563426.87,,0,0,,,984946988.03,,,1829221072.43,353400000,,22205996.85,39850963.1,8365933.29,13917074.83,105093028.4,,0,12383676.01,,0,36816045.85,8649627.38,0,,,,0,0,0,0,,,600682345.71,3000000,0,15366493.62,0,,,324296.28,0,,,14117953.7,,,614800299.41,488934574,439730283.3,,,227545030.29,,0,45041222.62,,0,,,1201251110.21,13169662.81,,,1214420773.02,,,1829221072.43,,,,,,,,,,,,,,,
19991231,198827645.89,0,47352316,146241403.36,4931261.92,,0,0,96942823.94,,45129531.46,,0,388729692.13,2380149.57,0,0,0,,,883268764.72,,,250000,,199969402.97,0,,606194752.43,162456521.33,443738231.1,0,443738231.1,102565719.41,319482.73,7992.74,,,,218858510.67,,,7326509.8,,0,0,,,940246155.98,,,1823514920.7,180500000,,26148069.83,70873635.86,13105239.48,13518830.89,59859299.18,,215768033.93,13942950.98,,,45763833.07,451893.84,0,,,,,,0,0,,,639931787.06,3000000,0,13406890.33,0,,,324296.28,0,,,12157795.41,,,652089582.47,488934574,439730283.3,,,227545030.29,,0,2006940.16,,0,,,1158216827.75,13208510.48,,,1171425338.23,,,1823514920.7,,,,,,,,,,,,,,,
19990630,200697869.7,0,36042609.44,153176216.92,12264857.2,,0,0,266268655.43,,11414359.4,,0,353959056.88,5013085.15,-2618139.63,0,0,,,1036374103.16,,,250000,,120028617.73,0,,599749279.38,144953087.47,454796191.91,0,454796191.91,64978367.92,0,-105727.21,,,,182853651.12,,,334363.9,,0,0,,,821760378.56,,,1858134481.72,148000000,,16572287.2,63609070.61,7815658.26,11452100.79,48712360.8,,0,45587119.56,,,87951549.01,187309.84,0,,,,,,0,0,,,429887456.07,135500,0,0,0,,,324296.28,0,,,9298017.31,,,439185473.38,488934574,439730283.3,,,223203986.1,,0,251666506.81,,0,,,1403535350.21,15413658.13,,,1418949008.34,,,1858134481.72,,,,,,,,,,,,,,,
19981231,144721264.96,0,75063340.75,125176506.27,1801688.87,,0,0,217019058.78,,26971359.4,,0,380578815.18,2956887.73,-2711843.91,0,0,,,970974748.23,,,250000,,111028617.73,0,,590131060.47,127320481.94,462810578.53,0,462810578.53,51699316.52,0,-16500,,,,185423809.57,,,262500.21,,0,0,,,810142929.26,,,1781117677.49,128800000,,39761134.57,95362050.31,13077300.07,23900134.12,48554354.85,,0,45980858.08,,,22803638.7,5793.6,0,,,,,,0,0,,,418245264.3,0,0,0,0,,,324296.28,0,,,7575210.46,,,425820474.76,488934574,439730283.3,,,223203986.1,,0,188802813.73,,0,,,1340671657.13,14625545.6,,,1355297202.73,,,1781117677.49,,,,,,,,,,,,,,,
19980630,148051151.61,0,31153000.4,152061275.84,1288387.2,,0,0,248734947.09,,0,,0,326485960.25,4048756.15,71025.33,0,2421.3,,,911080620.8,,,250000,,114354257.85,0,,382244018.36,110255824.62,271988193.74,0,271988193.74,282561542.36,0,-16500,,,,82481116.64,,,307241.2,,0,0,,,752052852.34,,,1663133473.14,73000000,,0,0,0,0,0,,0,0,,,0,0,0,,,,,,0,0,,,73000000,49500,0,0,0,,,534613567.64,354323.7,,,360797330.93,,,433797330.93,488934574,434528607.49,,,197963858.06,,0,94999751.43,,0,,,1216426790.98,12909351.23,,,1229336142.21,,,1663133473.14,,,,,,,,,,,,,,,
19971231,129204661.77,0,55895000,163260875.31,1265772.81,,0,0,104411857.31,,0,,0,276096001.51,833888.61,2421.3,0,0,,,730154174.25,,,250000,,0,0,,313912021.35,97893318.19,216018703.16,0,216018703.16,236922686.45,0,0,,,,44990488.69,,,0,,0,954643.51,,,622711604.5,,,1352865778.75,144600000,,0,72125965.73,6430836.58,8531634.77,93503985.58,,112831056,49983309.62,,,31254528.13,0,0,,,,,,0,0,,,519261316.41,79000,0,15273251.23,0,,,0,0,,,15352251.23,,,534613567.64,325278720,135830431.93,,,197963858.06,,0,159179201.12,,0,,,818252211.11,0,,,818252211.11,,,1352865778.75,,,,,,,,,,,,,,,
19970630,0,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,0,,,544580133.68,,,0,,105255082.69,0,,0,0,195041135.4,0,195041135.4,230788261.34,0,0,,,,0,,,0,,0,0,,,580043803.09,,,1124623936.77,0,,0,0,0,0,0,,0,0,,,0,0,0,,,,,,0,0,,,407126992.15,0,0,0,0,,,0,0,,,7873541.19,,,415000533.34,325278720,135543431.93,,,134216867.1,,0,114584384.1,,0,,,709623403.43,0,,,709623403.43,,,1124623936.77,,,,,,,,,,,,,,,
19961231,87999644.77,1375664,18227500,13105672.27,3623997.95,,0,0,126922342.59,,0,,0,263094906.36,6984192.01,0,0,0,,,521268391.59,,,0,,104575082.69,0,,255647752.72,79465651.16,176182101.56,0,176182101.56,213521398.17,0,77839.37,,,,44437041.86,,,0,,0,4126672.57,,,542920136.22,,,1064188527.81,82000000,,0,19634564.91,27159515.34,5136977.02,105762680.86,,135532800,44599453.53,,,19633918.46,0,0,,,,,,5070000,0,,,444529910.12,0,0,0,0,,,0,7597305.26,,,7597305.26,,,452127215.38,169416000,237193031.93,,,134216867.1,,0,71235413.4,,0,,,612061312.43,0,,,612061312.43,,,1064188527.81,,,,,,,,,,,,,,,
19960630,0,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,0,,,494144500,,,0,,70867200,0,,0,0,176108700,0,176108700,164771900,0,0,,,,0,,,0,,0,0,,,462698600,,,956843100,0,,0,0,0,0,0,,0,0,,,0,0,0,,,,,,0,0,,,370630700,0,0,0,0,,,0,0,,,8983200,,,379613900,169416000,237193000,,,85279700,,0,85340400,,0,,,577229100,0,,,577229100,,,956843100,,,,,,,,,,,,,,,
19951231,54873159.03,9118505,2697795.2,10950175.94,2349863.76,,0,0,87295857.25,,0,,0,234944789.17,13493527.36,0,0,0,,,415685660.6,,,0,,68459552.69,0,,241211927.88,62381530.14,178830397.74,0,178830397.74,139207135.15,0,3724.71,,,,48859401.98,,,0,,0,6560472.07,,,441920684.34,,,857606344.94,28470000,,0,9876185.31,87105038.1,4431774.41,38407903.59,,101649600,40363392.44,,,24770132.48,188286.25,0,,,,,,8000000,0,,,343262312.58,5070000,0,6365819.52,0,,,0,0,,,11435819.52,,,354698132.1,169416000,237193031.93,,,85279687.18,,0,11019493.73,,0,,,502908212.84,0,,,502908212.84,,,857606344.94,,,,,,,,,,,,,,,
19950630,0,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,0,,,879704100,,,0,,63858400,0,,0,0,173913900,0,173913900,90923500,0,0,,,,0,,,0,,0,0,,,-116060900,,,763643200,0,,0,0,0,0,0,,0,0,,,0,0,0,,,,,,0,0,,,214217900,0,0,0,0,,,0,0,,,26816100,,,241034000,112944000,0,,,0,,0,0,,0,,,522609200,0,,,522609200,,,763643200,,,,,,,,,,,,,,,
19941231,43433080.63,10415935,0,285271.65,21276641.38,,0,0,91581538.13,,0,,0,145954742.52,15623154.25,5332.76,0,0,,,328574277.65,,,0,,61444999.18,0,,208082997.58,45611175.28,162471822.3,0,162471822.3,72711991.46,0,0,,,,53244047.54,,,0,,0,8354932.91,,,358227793.39,,,686802071.04,52900000,,0,531545.39,50656146,1263279.62,14109543.32,,0,38300580.64,,,25691782.25,463987.74,0,,,,,,0,0,,,188700464.96,23700000,0,7174848.34,0,,,0,0,,,30874848.34,,,219575313.3,86880000,236634775.88,,,43060889.96,,0,100651091.9,,0,,,467226757.74,0,,,467226757.74,,,686802071.04,,,,,,,,,,,,,,,
19940630,0,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,0,,,309519600,,,0,,49985900,0,,0,0,149914400,0,149914400,57657200,0,0,,,,0,,,0,,0,0,,,313547500,,,623067100,0,,0,0,0,0,0,,0,0,,,0,0,0,,,,,,0,0,,,172697500,0,0,0,0,,,0,0,,,32114700,,,204812200,86880000,0,,,0,,0,0,,0,,,418254800,0,,,418254800,,,623067100,,,,,,,,,,,,,,,
19931231,10208193.51,0,0,35944500.33,1254459.27,,0,0,29107149.61,,0,,0,155443913.29,719634.27,0,0,0,,,232498123.22,,,0,,16580159.43,0,,119213092.25,30007136.87,89205955.38,0,89205955.38,107525674.93,0,0,,,,57552585.78,,,0,,0,814169.21,,,271678549.73,,,504176672.95,69103000,,0,3916754.02,8584153.75,482511.71,22864819.43,,0,39783730.49,,,33247804.41,666788.69,0,,,,,,9997427.97,0,,,228646990.47,29420000,0,10714108.52,0,,,0,0,,,40134108.52,,,268781098.99,65000000,133406928.88,,,14795458.03,,0,22193187.05,,0,,,235395573.96,0,,,235395573.96,,,504176672.95,,,,,,,,,,,,,,,
19921231,12212974.18,0,0,173978.96,832849.42,,0,0,45843264.62,,0,,0,107968377.83,859320.92,80623.95,0,0,,,167890765.93,,,0,,5433556.07,0,,155433763.95,32568693.67,122865070.28,0,122865070.28,87159547.8,0,0,,,,0,,,0,,0,0,,,216866062.01,,,384756827.94,56903000,,0,4245297.56,5638155.13,0,22820911.1,,0,25203299.61,,,40465048.66,347442.79,0,,,,,,0,0,,,155623154.94,24856870,0,2658193.84,0,,,0,0,,,27515063.84,,,183138218.78,150616938.92,0,,,51001670.24,,0,0,,0,,,201618609.16,0,,,201618609.16,,,384756827.94,,,,,,,,,,,,,,,
19911231,6558584.36,0,0,145470.08,221680.25,,0,0,36641535.37,,0,,0,62358546.04,248503.76,1224857.15,0,0,,,106174319.86,,,0,,4833556.97,0,,97145364.47,10165246.34,86980018.13,0,86980018.13,68783959.02,0,0,,,,0,,,0,,0,0,,,161822391.27,,,267996711.13,27293000,,0,2752460.78,21461251.75,39607.41,9972124,,0,14706358.8,,,14511798.36,469107.02,0,,,,,,0,0,,,91205708.2,31948750,0,0,0,,,0,0,,,31948750,,,123154458.2,105298428.93,0,,,39543824,,0,0,,0,,,144842252.93,0,,,144842252.93,,,267996711.13,,,,,,,,,,,,,,,
